row ID	s1_BD6_01_51095.mzXML Peak area	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
177	218906.406500001	303182.252000002	67422.5929999999	114530.2835	77663.2909999998	73763.2459999999	93830.7374999997	16842.5320000001	19030.3935	88914.7559999997	160824.700999999	318395.306499998	37388.7634999995	214757.347000001	113814.5595	115621.6885	41283.9775	112843.365499999	160057.673500001	159264.7175	21168.6455000001	24126.0834999998	232333.804499996	164118.1315	195025.432500001	124672.437999999	361730.609000002	93426.0134999993	117190.462999999	27655.1644999998	1129090.09049999	187794.3595	23774.2165000001	31666.5180000004	4398575.25750002	81829.962999999	75976.3599999992	77185.1380000007	149978.951	249112.556500001	14227.8814999998	7282.79199999995	108699.6125	49894.9704999997	88526.7135000007	142811.5115	274219.204999999	127141.786499999	230584.822500001	253207.515500002	234980.765499998	50349.8774999998	112255.991500001	34422.956	34046.8985000002	33192.8034999999	103738.049	26303.6820000002	96892.3305	28762.4165000002
178	0	5449.9155	41924.1695	313750.183500001	76480.7944999999	283428.865	180313.652500001	22093.8345000001	186795.7225	23513.1115	4831491.6685	1753.2325	37077.1905	0	7370.56750000001	156507.249	206733.225	0	21800.4845	6354.36299999998	166.923	155161.345	24939.81	83572.5680000002	169.023	45477.0045000001	43630.2720000001	0	0	0	301.208	40321.5455000001	52937.01	126677.539	4919127.53600001	31055.7885	305366.795499999	87810.67	1389.987	2507.86649999999	203423.181	16835.5090000001	0	0	0	221.3325	12596.0925	54319.8189999998	398694.721999999	1054404.221	1264.996	80382.1234999999	27106.207	107491.524	51366.4785000001	88939.24	65106.7895000002	623636.040500001	6469.0955	66430.9540000001
179	231851.2195	639053.512999999	353595.3515	0	0	710098.6965	0	489.762000000001	169622.3685	363730.245000001	1631059.5335	257222.0585	488.9985	405972.2615	369405.968	172674.1975	24757.326	0	216846.0895	264549.5085	151053.288	152985.5635	218.12	0	212469.0435	184107.199	0	181195.0795	4985.47950000002	0	1976818.133	225936.437	138161.0645	193838.2975	4167134.7195	179660.7745	6700.6545	0	0	810092.5535	169145.361	241225.7295	295382.437	454.1365	0	182208.0495	498216.058	343.0735	198627.6165	292941.5775	285388.3805	161175.2355	397115.32	152466.0005	183308.735	335825.3735	279506.9245	236308.6685	295310.843	219756.3135
180	439733.0465	1109010.226	278917.6855	70580.026	19052.01	271011.981	48913.417	0	183665.326	247393.4615	1228142.118	285383.534	141418.604	284245.715	406711.4625	153264.3715	142454.777	158796.34	197929.184	339987.057	140698.581	123210.2265	178472.619	218755.3045	293555.146	139542.856	175636.291	118599.624	84520.6825000001	62986.8640000001	2422782.2465	362538.707	219157.321	121011.53	4084400.505	118680.0015	49772.7475	47753.328	57328.3865	1120583.9335	204963.393	222257.248	174426.852	47133.4745	216496.938	151290.642	481999.709	43443.189	259995.5275	392213.7155	357486.3765	96113.2	296742.1645	91422.179	140344.0035	257500.3595	222918.2445	303774.803	305190.1495	268392.4715
181	249605.436500003	678658.174000007	24650.3865	46006.4464999999	31159.676	21351.0829999998	23525.949	5000.93199999996	5348.63950000005	69395.3670000003	153600.670500001	17481.6055000001	18936.384	202627.921000001	150746.325500001	84134.844	5490.17799999997	5539.82000000003	29091.8715	160513.678	30759.4474999997	26936.2955000003	258003.424000002	262564.768500002	88431.5380000008	47005.4284999996	262024.688999999	118209.523	203754.6455	46439.1634999996	402206.255499999	101907.805500001	11057.1104999999	5744.60250000003	304088.461999998	7466.12349999985	73052.8840000002	64007.0460000004	155046.403000001	405644.592999998	40555.296	39092.4320000001	142482.349000001	66506.5810000001	38980.9964999999	133887.042999999	474490.892499998	76275.2844999996	42550.8714999998	51264.3594999994	37575.8825000002	11665.4685	30470.4849999998	19505.0305000002	18694.9219999999	29748.1024999995	47710.0170000002	10892.19	31126.2075000002	10888.6705000001
182	228042.212	479442.8735	0	18529.4475000001	0	46655.6799999997	52256.0475000002	0	0	18645.4920000001	165890.618000001	0	0	112399.5685	0	25438.0399999999	121433.622000001	274600.7725	135048.6345	0	0	0	83450.2135	26974.3919999999	0	0	15848.055	49320.4885000003	39530.5600000001	42016.3575	1157313.429	0	0	0	402646.051	0	0	0	68441.6325000001	619858.901	30004.7449999999	0	55391.2920000002	32304.4560000001	105782.7045	114132.532499999	473197.390000001	87857.4625000002	172815.708	304128.840500001	221742.877	0	0	0	219798.363	294621.761	315342.547000001	0	0	0
183	204.533499999998	3769.99000000001	11434.64	135276.592	63610.2354999999	34200.6134999999	59636.898	23888.253	96131.0555	6963.21799999999	1306226.2845	502.405499999999	50740.4094999999	0	2220.0525	105320.585	102760.5015	0	4638.79949999999	2407.064	481752.763999999	67664.0439999999	238096.842999999	41079.1799999999	0	45023.392	5681.01350000003	3043.56	197.039999999999	43972.6820000001	0	6742.19100000002	37365.8795	118166.586	314227.201500001	19858.061	254295.795	124174.3725	522.840999999996	0	90993.9705000001	29337.2765000001	1088.945	0	509887.095500001	0	11500.5285	60327.565	141024.6035	217819.336	979.054499999996	64241.2960000002	5946.28299999999	55906.707	31585.4285	20097.7985	18235.5985	212491.4965	2953.19199999999	98554.5845000003
184	149274.2415	305517.204500001	181280.816	148278.3235	59553.6835	362809.631499999	565105.262999998	86514.4535000001	129594.8115	233777.944999999	1112637.6065	118524.3435	133738.58	205424.632	156433.6615	133544.805	116477.1885	155204.0425	152986.8715	118577.761	159307.6865	149099.563	78927.7984999998	94706.2305000001	152262.735	113580.993	117159.9555	118733.7095	167786.9965	103443.6485	1696237.2195	144220.0055	123202.802	158645.974	3620399.1275	147369.312	123245.436	70856.7350000001	149324.355	307035.918499999	149975.604	143771.2755	168594.684	130591.735	242570.0835	99460.8734999999	248094.082	62475.7960000001	133262.721	202940.3325	161730.531499999	114221.7375	206267.2255	108712.1325	130501.634	161307.3625	173344.4095	150130.6575	121910.2265	136886.1445
185	375206.511500003	1470636.2735	1606785.0145	0	941679.088	719063.343499998	106914.3405	0	6647.13600000004	58156.7010000002	1641107.82299999	787833.088	443257.181999999	1762788.582	28517.9840000004	0	32258.6955	10198.7300000002	1580.67000000002	5901.38399999993	2054091.441	1012034.49999999	145661.0405	845505.763500002	1601375.292	1865302.4725	22799.9869999999	147777.508	4077.38250000009	82532.4959999998	14104.1880000001	1265227.80049999	371489.938500002	13791.0004999999	2072557.2135	978161.241999996	1018258.029	0	54260.468	9324.34799999995	1602081.47849999	1407359.8845	4453.61499999995	2086789.812	836941.958000001	1453897.01799999	13793.2675	172135.7915	124071.920999997	603888.479500002	1342595.9155	435092.033499998	2858003.1285	5969.30099999992	481622.340000003	359028.411	41498.6109999997	0	374197.789000001	8168.49299999995
186	252774.300499999	0	485000.894499998	429118.592499998	471305.971500002	454129.118999998	378607.3495	185372.535	192559.278499998	484501.497	274690.603500001	590838.996	434193.846999997	0	200736.831999999	188231.298500001	330539.717000002	274584.724499999	131082.464500002	190269.693000002	399860.678	477963.420999998	171237.419999999	177512.748500001	247327.732500004	134439.779999997	426466.5575	421374.540000003	237508.204999999	389998.204000003	0	194346.371499999	186383.102999999	506402.5305	500907.997499999	182688.045000001	120690.063000001	472332.772499999	383129.457500002	0	455791.522499998	467527.926499997	507793.943500002	0	373305.405499999	129894.614999999	494355.474499999	124214.003000003	120664.524500001	568631.558000001	488541.454499998	457682.060499999	300700.713499998	275093.075000004	700443.542000001	268592.479000001	190289.4355	204105.296499997	196218.081000002	119759.596500001
187	930557.431999998	0	1094997.3205	0	0	0	44178.9164999998	53497.1940000014	2858.34600000005	30699.4790000002	0	959205.409499998	651317.237500001	0	40849.3739999994	327171.001000001	26510.3045	8933.10899999993	3209.49999999995	3657.95200000008	0	0	60684.9684999998	347772.059999999	685557.839499997	1414996.3885	34049.0630000001	250349.514000001	4077.38250000009	42765.4234999999	3715.10450000007	0	141775.601999997	5437.35599999989	0	0	334351.189499999	78177.4775000005	22881.5150000001	14075.1280000001	0	888049.545499998	7910.53250000011	0	0	0	24361.9015000001	267018.499500002	241385.185	1206896.05	228603.614999997	932009.1895	0	4422.59299999997	727924.8385	579145.629499998	0	1035078.364	102538.526999997	2224.65649999993
188	462996.073500002	650857.329500002	0	74905.0725000048	0	1042727.8645	152938.859999996	272058.656000001	947853.074000002	80643.6630000038	215367.224500002	0	223207.837000002	84638.4599999983	403415.284000002	247736.543	123861.245999999	74942.7060000037	0	176662.482999999	317126.600500001	203902.343000001	324089.541999998	537064.229000002	414573.308000001	409968.286000003	71169.8749999998	457572.809999998	404208.146999996	840209.016500002	83235.1349999998	1054405.856	455749.251000001	1048597.9315	86058.726999997	613620.861	498284.426999999	333588.940999999	142720.017999998	84088.9080000008	121235.238000003	933896.603999996	137425.100000002	294427.643500005	988233.798500001	470472.506499999	1004087.5375	173302.050000001	259077.570999999	1178235.2905	128631.030499997	353345.988000002	167441.078000002	1068554.097	274788.267500003	543921.5155	122845.892999999	425301.324	510571.048999996	629523.116
189	298979.952000001	72690.4649999996	435471.073999999	133330.730000004	222014.596499999	923815.108000001	917110.6755	237189.9765	87336.6849999982	69246.0975000032	94775.5189999992	165242.5115	172803.095000001	72168.8679999986	220385.575000001	261373.5425	143007.892000002	67080.7979999985	143275.683999998	128906.902999999	177303.909999999	176270.026999999	155191.020499999	85027.4340000012	723596.977999998	93931.5230000017	67195.1199999998	366529.148	77020.6929999983	0	216788.927000001	237689.372500001	208101.805500001	138145.163999998	146760.284499999	360756.648999999	135938.066	199363.606499998	129124.201999997	71848.6740000008	0	322007.426	414020.448999999	136138.975500001	138273.084000002	123343.9745	142864.007999999	262886.662	212037.65	147734.544999998	135387.808500001	217701.875	69914.782500002	267463.278	312092.862999997	181990.657000004	208711.190999999	493556.217500002	97975.9109999976	263685.952500001
190	2122366.9365	626212.447000001	323647.098999999	0	622320.124	397894.580499998	12601.4420000001	0	7660.5705	52664.8489999998	3393400.9005	0	1993357.2145	156827.235000001	46763.9020000001	326523.229999997	21870.6714999998	1737.76499999995	1154.53099999997	1584.42949999998	0	1397680.833	64524.118	552761.799499999	713481.389499998	677789.633000001	28738.8495000001	0	3936.68650000001	5746.51750000003	2985.05349999997	1869497.381	0	3725.47549999999	1957502.8735	768882.390999999	596062.320000001	0	28942.5154999996	4674.10000000008	1187184.4615	212737.829999999	2157.97300000002	1376263.997	1598753.1975	389098.540499999	3563.20600000003	0	280063.149000001	0	0	110557.440499998	371880.941999999	2931.95199999998	504586.224499999	0	17189.934	257003.413999996	0	1083.67350000001
191	283.500000000001	366.688	8548.69750000002	20556.7329999999	62944.7320000001	22756.145	959601.4785	76850.6534999996	32483.052	188.255	1022356.715	320.852	80659.2955000002	217.455	0	118000.0675	30644.5780000001	0	643.593999999998	570.996500000004	0	88697.0715000002	37545.6355000001	45829.5159999999	191.411999999999	134183.6795	1140.6405	382.122000000003	0	178.978000000001	245.699999999999	12958.7865	116400.392	132234.313	119829.5385	87183.2910000001	214876.183500001	28477.6970000001	0	0	479383.407499999	121282.557	0	0	209.856	0	227.0565	25594.087	66644.7064999998	6991.99	179.740000000001	69688.5885	1355.40299999999	60394.1869999998	115422.3315	118555.308	318510.232	14108.3224999999	312.667	126584.5025
192	425346.592999997	399703.589499997	0	297439.471000005	283495.823500001	100612.741500001	199891.721000002	83455.048	224250.686000001	654652.9015	187112.318999999	288913.007499999	363426.926500002	101509.602	180734.458000002	0	126117.885999999	1939562.8585	0	383885.059000002	86450.6114999993	90672.9870000003	206261.621000002	81434.0329999994	140424.434500001	94343.7755000008	96043.6084999967	127697.537999999	0	319055.306500003	1086722.6805	129273.843499998	309032.8275	136368.284499999	102217.216500005	0	0	0	287083.277999995	302327.693999997	270676.2725	0	132076.801000001	394214.943499998	200383.702499998	223044.194500002	1753409.295	79769.1975000023	123513.417000001	152750.424999998	223858.802000001	0	196159.475500004	129683.790000001	86711.4750000023	0	128114.577	93760.1364999979	125730.0075	181565.453
193	1519118.4475	0	351911.368499999	0	671738.521999999	733483.243500002	6961.25399999991	453293.355999998	2602.60649999997	28833.5059999996	0	916102.955999999	1379228.5585	248646.074499997	347025.159	304581.119500002	11594.4150000001	5509.20449999996	1855.45999999999	5584.66350000006	0	0	33710.9454999993	1015748.7945	1357392.59649999	1041350.0275	15556.0625000001	791612.289500001	3353.09600000006	15123.219	3768.07900000002	1154054.472	228818.198	3874.98800000008	0	656403.085499997	735134.3165	77012.1610000004	15864.0090000001	51626.9550000006	0	128337.680499999	926.194500000017	0	0	944698.417	11617.1964999999	418908.558499998	138592.032999999	503265.881500002	238746.128499999	462485.520000001	0	1874.02200000001	705867.805000002	392271.032999999	7797.72899999995	316647.752500002	251926.177500003	0
194	23461.9544999999	75277.5009999999	122560.761999999	160936.331999999	35968.3545	2831.14499999999	4133.42699999999	0	22304.3449999999	9700.15049999994	31169.514	16776.9160000001	24732.4564999998	185292.687499999	33383.0649999999	74497.6699999994	31845.2814999999	54420.1224999996	88542.4295000002	0	0	0	2462.04800000002	0	0	0	39303.2815	35010.6465000002	12119.8475	8978.82749999992	160503.208999999	39635.3499999997	18571.3099999999	7243.89450000001	1636103.73950001	12796.64	43648.2069999998	48120.4865000001	34670.6259999999	0	0	0	21200.6905000001	0	0	42445.4280000001	59885.3450000001	21105.82	63703.5320000004	235458.8145	60014.3100000004	0	0	0	0	0	0	0	16695.2970000001	1314.9675
197	125406.1695	262955.996500001	245894.121499999	245025.084999999	193984.342000001	255563.629499999	220935.1475	125107.3175	63733.1580000008	260053.0535	125698.176	94817.8320000001	182376.233499999	221942.017	30798.0764999988	96258.9320000005	125916.645500001	258389.340499999	58855.2310000003	218174.363999999	209658.5865	227823.250999999	114406.291500001	29016.9825000014	97569.016500002	95889.4640000015	193382.105500001	97070.7154999991	213626.779999999	186632.763500001	0	97334.0700000011	121665.077999999	130105.7945	185807.985499997	62571.504000001	126147.6385	94647.9539999989	168616.592	0	127849.762	32019.5040000002	60032.3790000015	207820.079499999	166854.7745	30544.4484999986	232751.661999999	64622.6340000017	91008.0015000008	252266.500000001	33404.1959999992	91814.5759999987	0	164095.792000001	91417.0664999999	238191.6625	95051.0785000002	66086.8350000004	93836.3500000009	97352.7250000011
198	296070.049999999	268776.340500001	440668.655499998	850116.5425	310412.7555	281070.152000001	380620.004000001	32282.3699999994	33238.3920000001	353469.504500002	33639.6060000007	30996.8379999984	293805.746999999	365724.581999999	32170.8749999996	753475.463999999	428667.019499999	384166.050499999	185848.842499999	147838.589500001	95748.8325000007	62078.4259999991	228722.374999999	296162.665499999	382015.807500001	577340.173999999	386201.303	32776.2070000006	341054.830500001	265932.453	605150.169	128537.416500001	31850.9280000012	406573.620500001	609860.138999996	577898.898000001	454316.325000002	482155.977999997	810152.309999999	607389.952500001	63245.791	32641.5045000002	532920.2955	391384.941500003	344824.983000001	31670.075000001	139917.494499999	548200.4665	31226.5890000015	591375.416999999	191337.026500001	31371.5599999997	597457.300500001	33221.5785	246693.746999999	698868.488999998	32175.1649999998	370354.2165	357195.22	303228.289500001
200	377498.411500001	195806.556	154786.111499998	355771.640000001	141338.940500002	373922.882499998	136492.2305	93593.567999999	67578.1480000004	472496.130500001	61893.2670000009	81486.9205000006	164716.927500001	435287.080000001	408420.042499999	380588.1615	180421.295	139917.401000001	58033.2519999997	87351.9889999996	117990.128	113934.458000001	185999.054999999	80788.3019999989	212258.365	63327.1889999988	412202.837000001	208613.200499999	82161.1410000012	338893.339500001	202500.812499999	132370.485	110275.939500001	62099.7524999997	326618.624500001	132632.311499999	53366.5435000007	369492.974000001	34610.3979999993	473865.754500001	196553.938500001	79925.3814999993	222499.663000002	169844.057999997	421523.8055	86305.2804999996	480739.642999998	58869.635	112542.2825	201041.335000002	93745.9104999989	132054.9205	462675.920999999	96168.2864999999	84455.1749999981	175626.589	58605.0070000006	67142.4044999999	89849.5944999984	139019.444000001
201	54303.7985000005	253071.320000001	139534.356499999	370807.527999999	369170.933	443554.424	275658.687000001	82996.2495000003	31628.1539999997	36145.7839999993	86527.0105000006	234228.609	51956.2274999999	400079.030000001	54602.8245000008	239697.2955	56498.5164999991	35857.0300000018	178835.929999999	151684.551999999	55469.890499999	55996.62	119929.341999999	132595.494000001	83914.8485000001	117151.490500001	261693.714000001	82698.0429999995	233866.744500001	132337.374999999	75709.028499999	139335.806	80331.6375000007	56150.2890000005	450316.883999998	157856.4355	51107.2755000007	139742.2315	189582.274	429592.8915	215663.385000001	185310.3955	113928.5725	415527.996500001	204857.557500002	199949.689499999	196829.078999999	377135.2165	54799.0799999998	91181.8709999999	168140.381	77492.0005000001	37122.7020000017	81695.5270000016	52023.7624999985	51866.4939999983	290601.496	232988.746	331475.7555	107370.444
204	93599.5425	80199.7119999997	203386.183500001	75601.8689999983	126466.151500002	315348.074000002	74283.2539999999	149875.895000002	77572.4175000011	558837.0635	86559.1925000004	59160.5939999989	72794.6280000001	40200.4620000005	100290.559999999	120264.210999999	75861.5570000006	75466.3634999989	193660.242999999	197497.336499998	74949.8614999998	117670.28	171085.571499999	95399.2109999992	120658.227	102892.8535	75827.662999999	47378.5879999996	207164.161	185422.639	121963.762499999	204178.077000002	49150.9600000012	101176.3095	577944.447999998	181493.569	70658.3059999998	98373.9170000009	73503.7699999995	123107.865000001	50154.748000001	48656.865	71299.7129999987	75826.0105000008	75642.252500001	46433.5555000009	158517.350500001	196543.347000002	46393.8980000001	108438.362000001	52116.7849999992	53717.840999999	542051.412999999	128114.953000001	245477.623000001	74745.6660000004	95583.6864999994	49137.462	95594.8000000008	54581.7079999992
