row ID	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
1	5846507.625	5896353.8395	4405023.085	2766917.6735	3342413.2565	3944527.6135	2161414.005	4479273.741	4661618.289	6054416.4265	5275151.0955	4997681.7065	5059549.8755	4328341.175	4758573.247	4466977.613	4419849.337	3754281.15	4758913.3875	3865451.748	4499466.9465	4272390.338	4567492.6475	4140432.5905	4196569.7435	12240599.3895	8842687.41	7972110.582	5308998.4915	4653864.2425	5524944.9625	3441207.218	4680577.5875	6067125.8705	4264384.678	11490486.7235	9787146.642	6085863.4905	7673422.152	5579469.132
2	1253.83299999999	816.852000000003	239.002	291.680500000003	341.223999999999	0	283.706999999999	173.415999999999	371.318	169.5895	283.547	0	0	10517.9435	20505.0725	1792.131	4913.79650000001	2663.4365	87967.3245000001	1481959.169	190.181999999999	1929.8845	185.135999999998	252.959999999999	0	189.776000000001	0	0	204240.9075	2064003.39649999	652.986000000003	0	321.047999999999	0	2473.82900000001	0	0	192.634999999998	0	211.108500000001
3	1678666.316	1790327.809	1424794.977	527176.0615	1079828.8585	1219300.7775	375110.5305	1521126.642	1501024.5905	1820805.45	1616209.952	1393945.374	1554228.407	1343022.561	1502247.703	1372856.3195	1218542.207	1341761.2305	1641425.404	1446860.083	1431494.147	1283220.532	2662233.3815	1186100.7765	1102394.9995	2539701.4405	2359101.299	2610363.988	1899433.4125	1469928.8235	1585412.581	1001182.853	1812117.422	1864066.2955	1529258.7575	3040057.5795	2673965.6185	1777827.2745	2065514.288	1749221.8865
4	858976.725999997	1080395.68600001	1028412.501	842262.320999999	1089479.39150001	953779.254500001	992382.009999999	975010.20949999	1102394.2855	1135307.4525	1150680.77100001	1112454.67450001	1101366.804	1125258.99200001	1135774.98350001	959335.173500001	1099836.51450002	1001586.751	1024965.0895	952231.920499983	983277.727999997	1154692.46100001	1062174.30800001	965327.190499998	1049599.828	823796.110500001	950547.773999999	1044863.86600001	1129461.64449999	1015240.41649999	863052.916499992	1101297.863	1082884.50650001	974224.500499992	1117546.50949999	873360.742000004	1073776.07550001	1046144.06499999	1019465.60550001	1041383.81650001
5	28267.2825	657077.693000001	2198080.412	397824.542	1069923.4365	1608401.7435	159421.737	16436.56	1589112.33	44496.3285	1951272.236	1497041.871	95745.2565	53500.8870000001	1855462.789	310162.797000001	1664945.8805	180414.555	10686.5125	1359142.7315	264829.88	1641776.2145	3502198.34	1273849.59	1334920.4405	16955.4325	22197.163	1776635.3615	14620.3515	1617967.2035	125883.125	882004.803999999	1989669.087	13040.9505000001	1813680.308	312490.7125	673990.95	1889777.511	87295.1709999999	1732521.373
6	23056.655	395015.1175	1719310.6405	296403.078	681852.945999999	982171.592500002	118028.8865	8656.10949999996	953048.036	21446.4465	1315061.857	1044848.578	62109.8189999999	29483.7735	1227950.911	211486.348500001	996176.314499998	116538.072	7842.87249999998	773364.894	157010.079	1017242.884	2632671.384	706211.675999998	855342.947000003	10208.961	13275.706	1353869.2275	9785.29850000004	1248911.811	96301.9500000001	551685.206500002	1324930.9205	8271.09999999997	1149001.059	203813.903	393460.553000001	1198425.763	48896.0134999999	1042140.3395
7	768670.856500001	494381.449	43528.9935	309836.7035	202881.782	456728.738	288699.74	751428.7205	571896.838	454574.321	422436.548	334279.959	544097.485	476690.775	426741.327	383452.56	420490.8405	447643.367	535142.608	443751.9035	700647.249	355354.8035	2581431.985	512449.0295	347272.3895	71151.6705	426984.614	279182.8485	596933.417	247466.908	508884.3675	172030.8885	641178.6225	607004.3745	579319.619	355450.4395	202654.533	350119.417	348554.0585	412935.5505
8	29863.8329999997	10444.085	3062.81349999994	695.937500000013	0	32538.2160000002	25692.0610000001	4508.09399999999	0	101603.425	33179.6690000001	52198.8665000002	47921.701	0	0	35424.2555	13871.9050000001	10561.02	740478.744499999	885417.194500002	54233.2569999999	16326.7400000002	126976.5065	25853.5175000001	6949.19100000008	24761.2219999999	30022.0185	2199.74750000002	63086.3145000002	2786.10800000001	151346.951499999	28781.6849999999	89989.0740000002	73532.3229999996	1830.24000000001	2439.57599999998	1562.3025	1442.95200000001	11197.008	11858.2605
11	1404009.29400001	1551287.07799999	0	1526185.6285	0	1444475.606	1335668.174	1158229.76649999	0	1564373.165	1556105.03599999	274013.305499998	1586173.48199999	1552533.78899999	1504939.0935	349438.394500008	1439849.8795	370.063999999996	1437002.63300001	1149525.36599999	338110.807000007	1518022.73549999	1495357.9155	1175367.6615	0	0	1550549.94	1450965.5955	1611931.06950001	0	1426432.496	0	1556426.00649999	1411271.55800001	0	1356299.78800001	1510395.1925	1149968.438	1498439.66699999	359453.692499995
13	1495478.9365	0	1345294.026	1339707.8325	1472525.9425	0	1223848.65200001	362058.443000008	1547816.5635	698.998999999994	274457.067500002	1537011.04449999	1325321.54899999	276054.662500001	0	1245040.1085	1548126.1215	1383273.96050001	1556048.14000001	355913.874000012	0	1608158.2355	1501447.86749999	384291.562499996	1610299.139	1320947.33199999	1488234.979	248741.559499998	0	1392016.41549999	1331222.172	1627340.019	0	0	1481951.656	1383594.3705	0	387267.329500005	0	1495814.169
14	65451.6884999999	621862.504500001	73469.6319999997	79781.7735	550736.724500007	541588.355499997	72891.8665000004	562090.581000002	587162.377999998	625448.900999993	565386.303500002	566895.8085	607931.897999998	518477.859999996	586872.507	512882.504499996	611981.056500001	55273.9990000002	520323.418000002	586108.982000006	542864.589999998	586332.797500002	52487.2889999997	584827.372499998	601289.636500001	67442.9945000003	76527.7569999997	536823.558499996	588003.037500004	56652.1840000001	77089.1105000005	621579.233999995	555086.981499999	562171.173	589252.517999997	70258.8449999994	589727.500000003	612971.641500001	587383.9885	587344.238999997
15	1596036.459	1102548.1665	631274.836	1839026.623	218388.371	692612.38	894612.818000002	819719.4455	504185.196500001	1126337.18	543940.2945	445740.0155	672222.62	827651.558999999	485053.219	622647.334	543678.5595	637897.938	790237.127000001	377651.304	688603.22	460815.296	10165219.54	622002.6625	182829.141	405759.9865	2680897.191	764407.2735	903954.347	843657.428	1251937.5735	377279.8625	1090273.175	882636.201	518985.762	1007663.6735	993072.753	880518.5695	873247.3195	720214.815
18	18986.0045	377664.927	891670.5525	229427.165	568953.5125	738101.408	110755.485	11048.1495	779353.436	25032.9785	956070.976999999	703965.0565	3561.02999999998	30384.1785000001	895381.116	202795.7135	775119.9745	134699.1965	7202.55049999997	687525.0025	178413.9855	729293.0245	398183.152999999	655263.891000001	692011.48	12877.2695	14209.9735	909250.862999999	10144.8225	788795.5515	84225.5409999998	508586.1695	824255.956	10133.283	831828.309	195582.78	417414.82	828712.687	62902.961	766714.079999999
19	778773.744999995	1818154.71099999	1106349.2795	746133.177500002	139972.545	378458.401999998	825256.985999995	595823.608000001	428045.847500001	380963.657999997	541811.885	251970.548499999	367542.603499999	720597.215499998	557414.420499998	141837.734	1063525.73	283496.681	269408.648000003	358318.7205	1091040.6255	537914.553500001	11424619.282	654765.422500002	388686.235500002	955750.005500001	1442159.0155	785391.726999996	504634.763999997	1054090.047	1046865.7025	265319.485	634070.326500001	1466781.88249999	720370.844	616912.5295	493908.570000002	1352885.677	1985236.40700001	807438.731499997
20	15650.208	196404.0825	591443.108	148383.599	330082.102499999	407966.226500001	63652.4919999998	5050.77199999997	413424.0515	12822.241	469821.224500001	442370.9115	33923.4904999999	18893.0255	442793.4455	114778.0575	424090.003499999	64278.0200000002	5224.54049999998	348051.8115	88125.2875	418350.959000001	671981.4865	342245.884499999	397539.262000001	7558.97549999998	8067.63049999998	520374.073000001	5082.68200000002	442729.045499999	56604.0370000001	282004.650500001	542347.3495	3681.19549999999	451681.959499999	117432.6555	213116.8155	483846.251	27163.8825	422007.107499999
22	353337.740000002	254898.584999997	0	470583.116499999	589000.835500006	245625.642500006	150824.753999999	247760.335499992	498754.833500001	243179.909500004	373211.193000005	241128.529500001	126727.509999999	494005.384000001	245906.744999998	0	118630.939500003	0	122796.936	235705.283500004	254879.921499994	246746.386	279850.9945	117935.209499996	243523.644999997	0	232034.457500001	247085.742499999	253917.901999996	0	174926.944	242173.246	251852.475000003	497827.726499998	240528.278000002	473934.753500001	494354.0215	371725.619999997	494987.529999998	501354.04
23	727781.434000002	252075.078000002	0	55465.8000000026	0	253903.110000004	116730.133499999	256368.348500003	377657.458500001	251487.228500002	753135.308000005	348560.380000006	649355.714000006	513995.418999996	381301.411499998	0	363455.425499995	0	380385.655499999	364498.634499995	255644.934999999	375485.880499999	59246.5720000004	241780.718000002	0	0	119972.282999999	754814.649999995	372999.940000004	0	172061.625000001	366372.7085	375767.202000002	370930.102000003	243362.589500003	221893.285000002	247110.447999999	756507.282000006	624545.234499999	376138.638000003
24	176462.1915	495040.945000002	0	244572.302999997	0	502092.205999993	119129.199000002	992064.863500007	0	243661.794499997	1850045.8125	0	1235878.692	838384.574	242946.737999993	0	120157.315500001	0	374703.421000004	360946.534999999	367121.067999998	122138.527999995	245658.970500002	840466.309999996	0	0	250622.139000001	123735.539999999	249791.658499997	0	120452.259999998	0	367307.571499996	4610387.0505	0	176296.846499999	368090.341999999	368437.001500003	371448.134999996	0
25	19098.3249999999	44203.7289999996	33705.2799999997	31712.4780000001	76893.0729999999	17662.276	36305.7964999999	63049.262999999	25680.2675000001	25937.9750000001	25091.6480000003	15296.1135000001	178699.270500001	54650.2954999998	24114.222	16823.0789999999	38837.3949999999	154471.282499999	9046.67400000019	22555.7969999997	60230.3160000005	46762.8254999999	676973.015499999	33419.2760000002	20775.3689999999	9055.96800000003	99993.489000001	38416.7974999998	53845.824	29485.2349999999	47725.2030000006	20081.7165000001	47459.9119999995	47931.3799999996	23462.1940000002	17302.774	14079.4189999998	53359.4840000002	62216.5735000001	31930.3389999998
26	2912746.40399999	3660117.708	5173392.89999999	1531402.832	3821928.08000001	3340.36950000007	14717.1235	1515169.792	5130719.869	5704936.34249999	640000.679499999	799157.7425	1315479.6375	2197581.315	3152497.8985	674514.949000001	3233477.198	10112.7490000001	3321875.318	1445503.9885	7411269.3835	1944578.1785	186927.084999999	39890.0340000003	1954991.814	49297.7774999999	4442009.765	3459102.6885	1371.16600000004	2368639.4335	2989714.151	3084726.9155	263451.906	2064668.578	1221708.487	3536803.645	3725116.38899999	1485014.3395	4948357.64199999	2376626.685
27	0	228.168499999998	0	0	0	0	191.412000000001	0	185.659	0	0	0	0	1722.908	5122.51050000002	0	527.620500000001	358.065	49252.8714999999	220748.3485	0	188.0825	0	0	0	0	0	0	27588.0175000001	820297.215499999	0	0	0	190.7685	0	193.461	0	378.492000000001	0	0
28	101924.586499999	36920.1760000003	5068.84599999995	82196.2654999999	14903.1340000002	5362.46450000012	306338.788000001	28099.667	30969.3839999999	100876.343	1290.28650000001	829544.976000006	3182.12449999995	37474.5414999997	0	43844.6039999997	110389.5435	123306.546499999	2637.27599999998	467644.982999995	129085.932	35378.5005000003	17260.4514999997	37397.3064999999	20647.5750000002	833473.685999994	3827.37649999998	19574.182	4669.08700000008	238866.3195	405654.666499995	2482.06250000004	85488.9159999993	6001.12950000003	12176.5545	97558.1064999994	27880.0595	1202359.36050001	33452.5860000005	2228.652
29	59009.9750000001	292740.651000001	23574.2259999998	65171.4525000004	10256.3499999999	11951.321	861696.266	105191.319	114995.243	54761.0639999994	2433.6620000001	439086.143999994	2447.11799999996	14620.8699999997	201586.374	10961.37	112084.7225	400312.492	2083.26449999997	563943.066500003	103784.661	138637.624000001	21408.3305000001	27775.964	19107.8624999996	260486.176	1101.9375	12481.3905000002	3972.56699999999	145769.5685	217717.878	2078.81149999998	125279.134	3702.35849999995	11725.8319999999	74023.9190000002	99525.0030000003	309760.637999999	98311.1420000004	6337.10849999997
30	154607.4165	588061.600500001	149151.5235	155071.084000001	536247.918499999	560354.446500002	161335.106	577300.442	514926.446000001	580294.744499998	577250.578500002	554771.6135	557016.320000001	563475.007000002	590209.537	553684.037	541601.5205	155449.752	558404.229499999	517781.6965	533504.0765	508585.799000001	157649.257	585551.541499998	536359.659499999	141348.2525	162198.1615	595652.7215	563219.023500001	131158.2535	152039.6515	578020.532500001	568443.796499997	588017.109	571120.775000001	146551.8275	589532.774499999	603381.244000001	555154.988500002	571836.404000001
31	309207.922	415856.754999997	319837.590500001	359893.794999998	308266.042	483350.985000002	323313.956499999	349790.989	866125.724500002	305527.777999997	374244.0045	318604.768500002	349441.1215	359209.228499999	344853.282499998	370021.387000001	346237.007999998	346014.412499998	326844.927500001	340726.681499999	356781.969500001	345449.064000001	514949.802499998	323875.048000002	378097.165999998	329200.857999999	331283.263000001	377843.559	591578.839000001	748919.137499993	313730.155500002	355359.3635	437975.962000001	332314.808500002	346464.946499998	320452.610000001	334830.656500001	2854245.64749998	337587.630999997	305531.9635
32	501423.067	490960.3415	0	466013.132	77276.137	254249.6795	399819.319	194076.279	204034.779	412579.706	240094.54	263297.382	291805.6885	246116.251	271956.179	0	199616.2535	0	200795.288	142076.275	173575.0245	167350.964	1741629.793	253777.8805	57591.1035	6814.1	618654.731	452677.497	211180.073	0	303855.774	131588.689	4150.389	416749.4695	238975.0915	382362.445	334259.961	378922.9705	436281.341	494658.3725
33	21380.9705000002	213511.8305	9691.77599999985	25132.8115000002	17291.2209999999	8162.90849999991	132837.209999999	44756.8829999993	164156.0775	145721.994000001	1800.41999999991	411473.222000001	5399.57550000003	39032.441	42621.0435000003	104033.0595	41164.6694999999	247181.408499999	2083.26449999997	85725.968000002	77378.9114999995	58188.5635000007	12174.7035000001	8430.30899999981	39855.7664999994	2586573.53350001	1101.9375	6680.27749999998	3972.56699999999	57791.0205000004	309440.497999995	3767.87949999996	488613.1995	4678.35000000004	7075.48199999994	48626.4444999997	36725.3689999996	132856.5835	68106.005	5120.04199999991
34	57638.2715000002	366893.636000001	50144.7829999997	61570.8565	336185.140500001	351983.567999998	56194.5720000001	347921.358499998	341650.1985	360127.133999999	360790.427000002	364398.250000001	351529.362000001	356604.2115	370756.286500001	322315.016999998	346288.238499999	49063.0055000001	350646.819000002	315575.2715	314668.6345	346846.465499998	88382.6944999997	341650.635000001	354203.199	42748.4390000001	57684.2819999999	374177.918999998	373453.690500001	59043.3085	59435.5644999999	338303.747	382538.571500002	391289.829000001	320158.0835	49437.3020000003	374774.684500001	381984.374	354866.818	354025.258499999
35	304445.924499999	465580.857499998	276742.654499999	299927.06	63097.0645000003	129533.85	321326.645500002	260264.013499999	147585.4085	147283.114	198921.531	121990.1865	149349.917499999	303932.2195	270053.510500002	113832.806	290121.974499999	289511.593	147142.5115	180020.408499999	342060.7835	172391.620000001	4880799.59350002	223754.7795	129963.507999999	260001.592499999	477357.212499999	216087.113999999	0	497630.938000001	525781.966500003	121753.637	233619.57	351398.6325	123814.2755	140597.439000001	177110.2525	557795.232499999	393488.4965	185900.3535
36	404526.595500002	879706.989999996	611632.784999997	716482.973000002	302836.979999996	565290.922500001	434518.795000001	882897.081000001	406532.5175	357093.675999998	207034.378000001	796380.370500001	883144.790499998	477899.105499999	183611.341499998	485688.621500002	309901.793499995	417667.681000004	223119.5845	695522.042499999	679004.767499999	137661.258999999	699286.231499998	618944.621999999	144426.704999998	677032.975500004	753274.569500002	597550.031999998	218431.492	686969.837999999	763168.262500004	552701.891499998	382693.757500002	665261.187	185883.7185	479116.683499998	145204.111	276213.4705	152877.511	300813.793
37	544620.897000003	291571.273499997	402003.4775	618459.772499998	197918.406000001	202297.678499998	609494.546	193950.596500002	270329.228499998	560051.840499999	270063.391000003	195731.545999998	201720.036500003	403830.2085	1026932.675	389616.124000001	283163.470499999	0	478531.977999997	183790.303499999	498033.390999998	269483.397499998	0	133560.701999999	275452.3845	0	0	195364.358499999	488681.001500003	0	538559.479999998	728168.650500003	437017.100499998	271744.331999999	456098.872499998	0	214578.096499996	880759.586999999	206449.708500002	199582.631999998
38	606184.666500002	135635.3985	637763.810499996	689379.107000002	130119.161999999	136017.015999998	711189.133	618300.357	635428.901999996	557964.239999999	285379.624999998	129310.719999999	417631.4935	294864.321499998	803623.058499998	286541.0425	334548.531500004	629715.747500001	537270.600999999	165067.254000002	140062.996999998	243536.045	742478.063500002	290766.356	258527.498000001	511152.425000003	713592.788000002	179109.352999998	268085.751000002	72166.4270000006	717537.142999997	484445.215999998	338838.784500002	392970.883999998	782647.194	596174.016000004	132903.169999997	105310.942999999	196434.1395	186471.537999998
39	1139370.2255	476642.794499999	760833.253999996	1224595.642	340527.095999996	311759.8195	196810.373000003	829115.093500001	444623.170500001	300595.747000001	186020.139	268680.408499997	237391.919000001	121623.975000001	879913.064000003	129351.551	282005.145000002	190919.627500004	377549.368500001	379702.7105	656237.244500001	291907.568500002	105648.45	427180.647999998	203475.745	94667.1399999981	1238388.018	206818.433999998	130642.952499999	99876.3269999949	1124274.86349999	0	359972.422000002	336753.755500001	177314.7775	1184459.05	462891.449499999	0	531720.98	263084.168500001
40	0	575.657	2069.694	224.6115	809.908	72011.872	24790.263	220.1175	1280.8185	188.83	1737.652	1484.2685	0	3832.2635	18816.6705	0	3508.356	0	45519.0675	144363.9965	189.776	1200.7615	3407.2685	966.8805	2701.2345	387.91	5648.5865	14080.195	53939.9775	1409.6	0	283.272	498.3445	0	94682.8535	47830.811	248.748	2159.876	0	854.7395
41	10516.664	68116.0679999999	94722.476	101057.208	37888.706	120908.4515	45734.819	0	2272.91399999999	8494.83700000002	63627.143	82992.4585000002	27334.5635	5505.68300000001	38850.2804999999	69724.4409999999	113492.4755	5553.58000000002	72709.3259999998	221557.147	17580.3195	73186.1505000001	159422.316	98853.1514999999	29083.0515	0	57602.726	181220.411	73416.533	179157.637	21938.4850000001	16587.6975	97592.7095000001	19113.8095	109103.4325	19996.5415	16391.5785	45777.7839999999	6963.90350000002	37069.2075
42	648888.351999999	400892.0905	519527.400499998	592745.369999996	194168.045000001	258857.449000001	0	377405.213000001	184132.850999999	602397.100000001	253012.394000001	136666.939999999	501191.808999999	125696.256000001	378632.790500001	228526.4225	287619.286499996	497256.952	312290.7235	411701.671999998	142841.563999997	397003.678000002	645012.110499998	280165.268	210894.767	439573.719500003	607448.341500002	298891.272	272208.251500002	529588.890499999	640348.481999997	231985.141499999	150126.861999996	132030.990000003	580587.731999999	685668.182500002	204006.124	177236.428000001	265781.088500003	174827.064000001
43	553915.757500001	522254.016500001	490997.167500001	0	172309.702000001	116658.690000001	593089.439500002	445859.8455	106369.657500001	347529.878	109385.798499999	287784.381500002	111203.265000003	267555.297500001	822099.153999999	170140.073999998	178717.327000003	617732.897000002	521687.918	382809.236999998	122367.4935	370967.359000002	627990.223499998	413532.988	292270.943500001	459187.339500003	518865.551000005	549522.723500001	234503.326999999	566371.600499999	199031.270500001	174866.367000003	254440.342000001	114156.495	219074.561499999	451070.087000001	176623.754499997	170837.606	523229.490499999	365318.756999999
44	1368680.7595	446333.976000001	198321.447500006	199103.694499999	282250.218500001	115482.093000001	193515.890999999	127098.772999999	175837.326499998	99862.512499999	430077.5545	141692.704999999	924541.872000001	277127.831499999	270079.141	130788.049	98341.0490000018	192729.932499999	190891.1655	132104.462	244752.85	172193.02	102909.186499996	722117.629000002	434277.214999997	94626.9420000017	204121.722000002	321729.104499998	198068.141999999	99593.1360000049	96109.9069999967	186336.055999998	228906.481000002	158214.389000001	417154.6595	97815.1474999983	379795.883000002	542856.5335	197860.396499999	317642.444000001
45	1898740.2065	419518.6535	394514.0195	531598.2695	45148.6139999999	284218.769	437286.64	425235.6745	248077.168	628922.756	240693.1065	246250.2185	313501.9835	509075.173	202858.8655	336241.012	243822.2995	371653.936499999	195700.805	3296.31499999999	549650.3165	19510.489	6410712.013	191608.02	88599.317	111141.9795	1670057.825	321003.322	273091.29	470977.672	845108.6815	121491.082	620090.1755	554202.521000001	181050.2075	511886.474	404199.827	380090.7145	464413.1165	399991.2395
46	167771.467	682281.384999997	408411.792	224742.037999999	46154.3295000002	131396.586999999	328998.8865	97331.4459999999	133676.015499999	141737.576	244123.210999999	112543.3965	133567.1445	154158.134999999	219506.843000001	63588.8130000001	411925.668499999	69636.7554999998	175827.5395	113048.2625	375796.490000001	133612.188000001	4084431.75599998	165244.202	164492.902999999	283795.955000001	273864.348	261685.902	224160.452	486344.613499998	699480.362499999	150323.219000001	576761.901499997	665145.645500003	245325.213499999	212875.766000001	119832.859999999	421509.428	688453.951	278188.833999998
47	291482.066000001	282332.325999999	469183.309500001	431773.143499998	271854.633	109893.369999999	362772.041000001	298106.482	304857.969999998	217554.467	213204.666500002	216480.823000001	212119.083000001	521094.693500001	325136.350999999	345472.650499998	168111.670000003	406645.424	106557.694500001	649441.493500002	213406.845	103252.799999998	444955.384999999	211916.333000001	162243.862999998	439887.504000003	526477.787500005	102742.910000001	113030.910999998	350659.939499998	492465.286999998	204761.375000001	455647.3255	267692.515000002	308089.033499998	506954.949499999	414608.436500002	105180.248500002	264225.613000002	261918.670499998
48	161270.56	358332.800999997	193197.616999999	78989.0264999964	113582.568000002	885721.3055	152993.444999999	185304.136999999	269333.358000002	0	266642.625	434672.772	335907.256500001	396328.279999999	113636.354	333929.316	376920.640500002	124948.958500001	945906.492500002	248696.632000002	382016.981	182284.5335	81212.800000005	148049.188999998	396269.212	120513.604999999	539874.534999996	315772.805500003	354655.001999999	64578.9480000006	640348.481999997	103698.671999999	340540.417500001	109291.670000001	188843.989500001	78559.6920000023	273459.963000002	214768.981999998	212374.281499998	155642.177999999
52	160884.221000002	0	143563.788499997	80705.547000001	205116.955500001	204495.270999999	156118.761	193542.988000001	135028.778499999	0	197056.360000001	259483.041	104633.989499998	250177.208499998	98691.6770000003	131172.409999998	314989.214500002	140198.302999999	147666.403000002	137965.968999999	446455.6475	90053.1115000005	252402.086999996	86005.6350000025	317271.7335	138027.327499999	161105.262500001	110630.130500003	171826.2735	147008.150999998	79166.8580000039	246432.419499999	282953.977999998	208216.101	0	236887.236499997	0	140816.060500001	93493.5525000029	133361.778500001
53	77398.6770000009	151099.738500001	290966.533	234853.582999997	230852.294	190633.292000003	75176.7879999965	136447.082499999	0	230056.673500002	182129.537499999	181690.226999999	101833.472500001	233567.226999999	0	270590.993	93808.4655000005	212995.646999999	280862.317499999	132497.023999999	198297.521000002	135667.643000001	159573.533499999	0	99537.6214999979	139810.373500004	156891.374500001	125459.560499999	146671.4755	1206905.714	150031.9135	144244.792999999	209831.416500001	98455.660000002	273407.881000003	75562.0110000022	133989.856999998	86926.4965000012	90828.2740000028	89295.4005000006
54	162445.387500001	250005.386500001	64629.9149999996	241823.090999999	206064.041499999	128208.310999998	150732.178500003	94990.6349999994	137299.778999999	144222.3095	95448.7394999994	539933.123500003	259846.2	470867.878	193594.992000001	64384.8909999988	267545.666	62665.8795000018	307267.945499999	131920.998499998	430200.149000001	292783.722499998	243777.958000001	168851.222000001	346392.718	124933.560500003	159722.040000001	90343.7049999982	101697.263	1169035.093	78355.3680000016	95658.0645000006	350901.912999999	197719.324499999	84818.005999999	316137.910999996	91530.5784999986	179393.9355	94631.5135000029	178902.395000002
55	47958.3865	44173.6429999997	71661.2115000003	5521.05599999993	2167.96	2065.51800000002	595485.204499998	16968.5275	31637.4834999998	30966.3544999997	0	1395736.4365	1781.60400000001	17851.0089999999	51429.2474999999	18653.1264999997	34607.1605000002	388452.361499998	0	91111.9524999993	13589.5519999997	44175.0190000001	2440.58749999992	0	13680.895	901070.144500001	0	5066.9770000001	2476.90400000001	60083.8994999999	982011.454000002	0	32040.1985	1820.70999999996	1826.36999999996	42887.4760000001	24018.3015000001	1397073.0845	38146.4559999997	1677.09100000001
56	648783.769500001	88583.9754999978	667894.157500002	754258.886999996	313668.509999998	278728.734000001	680482.4075	293451.065000001	376288.390499999	185283.144500001	307998.575000001	82922.3649999987	82000.4099999984	283148.732	233745.549500001	213634.713000001	250306.039499999	699653.348500003	355834.547500001	282434.646000002	308019.211500001	208056.885500001	70735.6600000043	382172.155	81423.8319999975	362773.559000001	631557.050500002	208324.5135	132372.387	479472.088000004	689713.711	368330.690999998	141298.441999998	127737.295499999	172701.0385	134872.737500001	0	207682.642	169239.5445	353029.929499999
57	22972.486	23701.1950000001	1973.87199999993	6191.98199999997	2167.96	2018.43000000002	198367.040500002	36366.9080000001	44187.3304999998	65777.623	0	1745681.777	1781.60400000001	9306.98699999995	25968.2430000001	16238.6495000003	55717.7540000001	217985.873499999	0	91535.7579999993	42103.3800000001	69953.8710000003	7360.61799999988	0	34012.2209999998	1351074.8175	0	4375.46900000008	2476.90400000001	49298.4515	1242559.264	0	104933.6555	0	1826.36999999996	30935.3284999997	44944.4555000002	1758564.5465	43899.7175000003	0
58	258856.7405	194167.093999998	255096.447999999	0	184158.144499999	186231.244	332448.894	125973.165500001	88207.0775000008	137540.060999999	131029.304000001	238675.853500001	404972.728000001	175932.028000001	93654.4204999992	81114.5955000001	142869.470500002	46699.4889999988	182831.737499999	81147.2509999998	138430.664499999	132600.159499999	340863.892499999	558095.261000001	93688.7839999991	256338.546500002	0	177509.7595	237304.863999999	0	282475.126999999	227371.323	254027.262499998	134892.693499998	177335.284999999	211489.308499999	95238.2444999976	132253.4965	93152.1754999995	86441.2620000003
59	300121.039999998	81163.1930000009	66524.2484999966	223615.587499999	396124.858000001	206512.151500001	144240.644	113462.531999999	159334.210499998	240598.211500001	295233.0135	220412.405	77788.4179999978	118175.379	208190.259499999	0	128309.143999999	65367.9399999995	77117.3129999994	334577.700500001	352008.040999999	77184.1075000004	75422.333000004	148831.201000001	260896.275500003	192088.207999997	151437.013999998	118104.763999998	168201.030000001	205263.975	74442.9080000037	116133.679499998	135704.451000001	343371.419499999	73127.9859999991	364943.920500006	248240.118500001	117809.680500001	77921.8090000024	118520.135500001
60	512437.362000001	222563.894000002	498850.680000002	519922.907499997	86758.6049999992	85998.2460000011	533953.080000001	118861.2925	115798.997	121336.823000001	80374.4234999994	123555.668999999	169147.430000001	163863.891999999	120068.733000001	305319.633	211605.239499997	529689.130000003	83808.734000001	161511.5535	124782.022000002	120433.493500001	336100.134999999	261294.770999999	85688.9435000026	441647.989000003	56404.0460000005	159211.163	282893.489499999	152251.159499997	441985.601999998	128924.965500001	226065.381000001	85922.09	223750.795500002	462865.685000001	167070.263	200193.152000001	218047.971000002	83554.7199999993
