row ID	s47_repeat_BB5_01_51298.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
690	7002.14650000005	5092.24300000006	3785.22399999996	52377.3765	958.051999999998	0	178151.9045	49172.0959999999	32197.3669999999	34906.012	63042.8485000005	5766.47400000004	72179.6429999994	5572.55150000003	30426.1005	884.499000000007	55566.1710000006	7111.0655	114190.206000001	727.347500000007
691	0	0	0	0	0	0	0	0	0	4600.90799999995	43540.6449999998	0	19631.2845	0	0	0	0	0	0	0
692	0	22120.8570000004	127266.089499999	139684.229999999	133696.664999999	65704.2464999999	139241.019999999	28734.453	67821.8225000001	153094.568	139760.185499999	286406.612499999	33276.8905000003	185556.5545	0	14573.3275	75490.7059999997	72555.6354999992	239575.7245	104376.492999999
693	23997.5819999999	23094.7655	0	60371.8409999996	5409.016	4168.83550000008	13876.7280000001	14005.8735	22770.3005000002	44139.1764999999	75035.4445000003	497.191999999997	14823.8140000001	13049.0325	10664.5285	14378.7734999998	737.482500000004	0	11747.878	33191.0894999998
696	256.7735	183.792	9676.7355	437.202	0	239.659	2040.8265	0	200.202	22291.5085	291.653	173.416	183.624	870.5515	0	171.36	203.422	13307.435	225.89	0
697	33006.5889999999	986.332000000008	2011.55099999999	13759.9059999999	6331.62550000005	64998.2159999997	21906.9494999998	10922.5585	14795.7125000001	33820.0020000004	15528.402	11919.969	4566.178	10183.6089999998	10559.3605	10350.9749999999	24515.9375000001	24296.3739999999	67392.0604999999	494.67599999999
698	122995.73	4955.29899999987	1306.68150000001	13247.6125	3964.02700000003	233656.1465	17035.2290000003	18031.3885000001	26373.9225	174155.174	10245.6270000003	31353.9870000001	5181.6884999998	9930.26400000002	43799.9709999998	6209.69800000003	27989.9134999998	20631.2019999998	193625.232000001	2414.46300000005
699	795857.723000003	237562.049500001	479617.9305	164795.955500001	299908.981999999	119723.736	135108.4275	133941.2415	152537.4265	322183.999999999	155550.422500001	127729.572500002	399244.404999998	266208.265	518601.799500001	425505.3425	159088.687500001	155727.997499999	161914.536499999	488527.7625
700	195313.954999999	0	65876.1409999999	75986.601999999	0	0	48526.7739999999	28486.9430000004	133518.767	113321.2815	28228.5084999997	53589.3254999995	108816.868500001	162016.528499999	978055.660999998	96265.9845000004	116830.304	70951.3469999997	43043.3099999994	54593.1419999999
701	263367.040999999	82593.3349999996	95426.6385000007	218327.116999999	135240.3895	130946.6135	229858.58	95388.6974999996	52075.2655000008	64650.5320000008	114656.5565	33414.5389999992	33853.8240000005	153129.714500001	950711.101000002	100203.9695	52771.9925000001	48762.7790000001	48965.5574999999	49046.1375000006
702	672754.844000001	150048.474499999	197141.503500001	217131.744000001	173668.524499999	79221.8520000002	221346.35	69669.9959999988	571399.113000002	141800.921	120654.778	262300.574500001	150234.771999999	330306.519999999	945884.8065	148212.371500001	196359.258999998	320325.271499999	391633.060500001	151125.240000002
703	39162.7695000014	116701.2945	98717.9755000005	127470.896000001	39868.061999999	116944.6935	137034.724999999	159161.3275	99150.0525	125958.804000001	90693.6290000008	71627.5525000014	182795.816999999	150965.4135	37566.4769999977	150617.3635	103360.185999999	92051.0644999996	94419.8739999998	37838.9069999996
706	97907.1915000017	70774.5959999984	633779.492000001	69526.0979999984	590685.886499999	72014.1059999997	1147105.883	232583.876	328991.160499999	394381.386500001	633333.217	199216.276	412057.0765	248637.4675	99210.311999998	140102.873999999	367112.371000002	368788.571499998	207069.270000003	199538.158999999
707	174381.969000001	119998.3525	133555.042499999	132539.7275	144357.9305	194368.3295	138150.284000001	33343.0200000011	70117.0510000005	194977.3935	115343.436499999	78158.4984999993	218405.1025	33817.1859999996	36801.5999999997	177220.155999999	92907.0255000005	128702.571	115066.577999999	66414.6020000013
709	943995.575499998	118956.495000001	150822.358999999	179334.644000001	152843.432000001	91157.8554999989	249322.492999998	624988.083500001	209978.189499999	205267.936500001	118139.2175	168335.388999999	123212.835499999	247953.069	2586954.663	246236.7255	198870.506000001	177509.992499999	152272.081999999	152963.300499999
711	897301.337500002	110806.6285	146141.337500002	190241.369	35895.7894999997	144633.7125	90470.5094999998	34997.6924999983	74413.8425000006	175258.815000001	119663.913500001	132532.8495	141602.314999999	275156.219000001	1329702.5365	159796.996	245432.355	158023.918499999	69889.4519999987	55139.8805000005
712	849834.133499999	127965.0755	123085.552499999	84935.9555000001	137851.035	107105.056999999	0	191966.275999999	208874.387999999	106946.491	214935.92	0	76490.0074999995	152394.313500002	877132.972500001	53076.3060000009	186883.9335	165404.001999999	0	85481.5604999987
713	71245.9839999993	35638.0309999992	67562.0900000003	56356.7834999997	57574.7669999998	59501.9775000003	45095.2375000005	52252.5435000009	37169.1109999989	32222.7885000006	103425.5885	93199.4984999996	95616.0160000001	52721.4599999997	318141.883499999	72829.3549999995	25666.6715000004	46699.4315000005	57450.2529999999	73531.4454999997
715	28342.5600000001	73018.0764999998	106127.8595	92501.2615000003	78053.0895000008	73583.4739999994	48795.6400000005	65525.4394999999	94349.3950000003	24322.3270000006	23129.6124999992	69560.7464999991	90067.4765000006	90862.144	277803.1195	135209.562500001	74599.8830000003	69780.5020000001	71418.4814999995	91482.9975000005
717	3898.9435	2288.80099999997	1948.90650000004	8234.73700000002	1353.82000000001	120721.5705	6716.18799999998	10387.0780000001	6042.48500000005	158454.8885	9039.38849999993	0	9184.75599999995	3600.97300000002	15386.8795	1024.928	13915.6374999999	2634.37050000001	167309.046499999	793.217499999995
718	2188.66900000002	0	0	1502.126	0	0	0	571.661999999998	0	0	0	0	0	861.117999999982	1778.315	0	4562.73400000003	0	0	0
719	15067.4800000001	0	3852.39649999996	0	4237.92000000002	1195.37600000003	1236.93800000002	1064.385	2763.56400000001	0	2291.9445	1352.98799999999	1088.62800000001	2797.2045	4650.61400000003	976.248000000012	12246.8875	2286.91799999999	6517.14050000004	4404.63200000001
720	2206.33749999999	0	1212.754	420.227500000003	557.203499999999	0	0	0	0	467.037999999999	0	0	751.639999999997	737.836000000003	418.687999999997	441.180000000005	0	0	1078.48	0
721	3072639.82649997	7119.4735	1600.94999999999	5064.55749999984	3920.5615	47559.1834999997	9470.44300000002	12864.3950000001	10101.2965000001	393457.392	19293.6705000001	0	6775.757	7694.97150000005	0	0	11982.8595	3512.51999999999	286161.89	1768.5289999999
722	71177.6520000015	733988.1795	272929.650000001	539832.052999999	271831.172499999	173055.192999999	711176.657999998	174786.116000001	263673.836000002	583961.903000002	257029.326500001	159822.566500002	409421.650999998	366451.961500001	688735.559999998	276157.417999998	601589.688	239037.410000001	454637.922999999	414918.243499998
723	725372.187000002	650.370000000008	0	1100.17049999998	0	11740.711	739.21200000001	1052.55900000001	1243.11999999998	8194.73949999998	675.461499999996	1015.72600000001	0	0	2671.10700000008	0	1052.91250000004	767.752999999994	6371.44949999992	0
724	130880.708000003	200495.908499997	0	148686.0385	232300.954500001	102595.154499998	0	0	303304.113000003	249247.221499999	206987.336000001	0	324293.336999999	124785.7005	653494.528000001	0	81904.8069999977	219852.599499999	0	258884.192000002
726	100612.217000002	38931.6739999995	167366.4875	144517.434999999	82653.1044999992	58460.6499999998	129798.109500001	80628.2035000014	38438.334000001	85867.6329999996	83248.2799999989	67538.5114999999	76302.2615000004	84493.6219999999	406140.989999998	87168.3999999996	58812.5485000003	86518.185000001	103664.016	98210.5515000011
728	71432.4399999996	0	0	0	0	0	0	0	0	0	0	2148.59500000004	0	0	0	0	11531.9950000002	0	0	0
730	33724.3099999999	2160.04950000002	4909.36300000004	2869.99999999996	23334.8989999998	1433.02949999998	3050.88699999997	9496.77300000009	19455.7444999998	2121.40499999999	3692.15400000004	15102.695	4693.04850000001	2203.5915	46115.8794999997	23213.4530000001	34025.5074999998	16577.6630000004	96575.3165000001	2090.88
731	13750.0615	906.001999999987	1406.11499999998	4276.05299999994	13513.4725000001	4067.23999999999	2461.27799999998	19834.3250000001	15490.7359999999	3380.31699999998	2820.27600000001	10037.2869999999	10882.9230000001	946.185999999992	10613.4690000001	14317.4624999999	48158.8140000003	5650.69499999998	13277.254	2894.04600000002
732	7539.69599999993	0	0	0	1704.28049999998	0	0	0	0	5429.41149999999	26720.4299999999	1338.505	16744.4690000001	0	0	0	0	0	0	0
733	17960.1834999999	6341.13600000002	27240.7159999998	25189.3914999998	25400.822	17376.1335000002	27288.5274999999	20392.2644999999	24486.5079999997	9036.40000000003	18782.1385	0	15240.024	25288.7434999999	11260.5419999999	27592.4349999998	41957.9674999999	34850.1874999999	38864.6175000004	32211.2694999999
734	0	842.960000000003	5686.787	7970.79099999999	2375.292	3343.984	611.753999999998	1736.997	3625.27550000001	3503.424	18979.003	19804.329	5111.3985	587.683	3991.48800000001	1468.61250000001	13501.941	3183.838	650.429999999998	9343.23600000001
735	5736.20750000001	1825.32000000001	4553.69399999999	7344.56199999997	7961.80550000003	7099.62050000004	5698.01400000002	2283.633	4077.96649999996	1631.8665	730.994000000012	3358.92150000003	3307.78199999998	5738.31799999999	4560.63000000002	3810.675	13638.2920000001	8145.67749999992	6653.7545	5928.61850000002
736	0	0	0	0	0	0	0	0	0	0	5241.59999999998	0	0	0	0	0	0	0	0	0
737	10339.3664999999	7518.33699999998	16561.3520000001	10323.8010000001	17742.225	5982.99449999992	17128.282	12386.0875	20223.186	11079.0795000001	15695.7905000001	10078.9844999999	10406.6104999999	18638.5834999999	22823.3840000002	8113.15550000017	23699.7879999999	12819.9234999999	31296.5635	10706.7195000001
738	2152.99199999998	0	674.841999999997	656.236499999999	2309.3185	617.391999999997	270.8475	713.835000000005	305.838500000003	0	0	2151.35050000001	0	0	919.362500000006	3003.22899999999	1254.9825	399.305999999999	428.894000000003	0
739	559929.233499998	65046.0500000001	190188.766499999	179274.290500001	83869.3155000012	365371.419999999	83940.3329999985	115402.982000001	84572.2195000005	96819.0884999998	133762.694999999	73292.3969999994	82414.0049999992	138300.7775	378873.998499997	200098.439000001	207096.568500001	155208.7255	99891.8839999996	97908.4520000008
740	18232.8610000001	1684.013	10832.537	1384.7555	7293.419	11926.207	8797.78850000001	3706.19050000002	1868.95800000001	0	2035.019	1634.576	5294.31349999999	189.602	0	3827.23549999999	56327.6285	4421.407	3617.88900000001	4364.3245
741	1201.9465	0	0	4436.61100000005	717.106500000001	2968.0125	950.039999999996	0	1504.22400000002	4724.56099999995	35916.8605000003	4276.10400000002	8308.96799999994	1108.74	751.861500000015	222.904	3303.98750000003	813.708000000006	762.610999999994	736.135500000007
742	192204.738499999	66999.8730000004	220.660000000005	87054.1844999997	42194.8330000001	9888.64849999992	78232.7814999996	49625.5974999997	79248.1465000009	20252.5695	53785.6495000001	32696.8249999998	41386.3349999998	81778.0214999998	72844.4484999995	65472.5609999991	21097.1790000002	53042.949	23578.5614999999	23227.8784999999
743	0	0	3011.57349999998	0	0	0	0	0	0	0	0	9560.98300000006	0	0	0	0	45603.2109999994	0	0	0
744	3121.07499999995	0	2339.06400000003	0	2107.5575	2362.023	0	0	0	0	2621.4755	0	0	2245.29749999998	8870.01699999991	0	4174.155	0	4334.77600000003	2873.32650000005
745	9618.04749999995	0	0	0	3493.24500000006	0	0	0	0	0	3405.50799999998	0	5804.66549999989	0	0	0	0	0	0	0
746	0	0	0	0	0	10899.9824999999	0	0	0	0	0	0	13690.734	0	0	0	0	0	0	0
747	0	0	0	0	0	0	0	0	0	0	7231.39200000003	0	0	0	0	0	0	0	0	0
749	0	0	0	4307.29199999993	4315.626	0	0	8781.08250000001	0	0	0	0	0	0	0	0	6687.55000000001	4106.77500000003	3972.67200000001	0
750	29079.7120000001	0	1215.38400000002	31481.0225000002	8382.82499999983	978.912000000019	57803.1320000001	2921.7304999999	0	0	0	20197.8764999999	2445.07249999998	0	10558.8430000001	8749.92249999985	33876.939	23172.7415000002	0	0
752	48486.5219999998	30599.1385000002	239.833999999996	36788.9854999998	13851.003	8882.53200000003	34020.0369999997	11247.6515	38667.3405000003	21758.3915	16698.0965	5527.28599999997	18725.449	39677.0499999998	23574.0884999999	27129.4604999998	12293.2195	14597.114	33165.5379999999	13554.0865
753	542.2605	0	3430.52150000001	10765.4775	11049.8205	1500.31249999999	2724.70199999999	5633.36050000002	7674.60450000001	0	6580.69499999997	19337.06	1512.301	3751.31950000002	0	4545.90399999999	0	9931.41099999995	28023.5919999999	11942.517
754	666400.309000002	213680.225999999	484489.730999999	462850.254499998	433898.078	338028.446000001	533370.1085	453304.893000003	524176.177500002	395185.836500003	469562.032999998	447069.626500001	442581.379500001	487078.434999999	209019.700500003	459112.9515	489463.485500001	514229.627	456834.351000001	465267.383000002
755	0	9658.98199999998	11836.517	126365.9605	2101.43799999995	2410251.053	42621.0435000003	65614.2244999999	37717.6514999994	1613724.8585	132447.148	0	71294.1795000003	5129.91800000018	0	3832.49700000007	334472.55	7171.50250000003	2656821.955	1920.07699999999
756	161324.086499999	2755.20000000014	3939.5045	16554.4565	2876.14499999992	0	18341.9000000001	31093.7990000005	11878.4185	320235.634500001	40899.5654999998	20682.9805	24818.4734999998	9543.83550000008	24194.9625000005	2017.19999999997	67909.4985000001	2478.16800000008	0	2184.65799999999
757	214380.536000001	40093.8935000011	67502.5034999991	97881.9255000004	64029.6229999998	38680.4419999997	40950.1739999999	48107.7010000003	122878.69	51349.3524999999	62883.481	48284.0790000003	65523.5059999995	112396.436500001	395664.916999999	39135.9594999991	106226.155	72731.4040000005	36722.4235000013	50023.0094999998
758	639827.017999998	62112.1494999999	152261.305	61594.2194999996	161240.467999999	77785.2435000008	93592.5399999999	96801.1695000004	125023.0815	117847.862	58041.7175000004	58690.8415000002	61755.6115000002	120038.723499999	673415.454000001	95792.4099999996	224832.2775	30047.0584999998	88233.7519999994	119719.5985
759	358349.212000002	175719.800500001	95922.4229999999	79133.4165000001	168457.675	93916.6964999994	81508.7534999999	76999.7075000002	42262.1899999995	79274.8520000004	64528.2505000002	76834.3285	67051.0094999995	101874.4625	415773.640500002	71093.1995000001	28450.0170000002	159857.4015	95331.4210000004	116336.151
760	4245.42999999992	3471.26399999996	2825.00550000003	61968.7805000003	958.051999999998	30104.2715	226845.764500001	36338.7435000003	147659.0335	28204.1290000002	63042.8485000005	5766.47400000004	18141.5070000004	5572.55150000003	253162.865999999	884.499000000007	311775.802	2054.41800000005	77614.6224999987	858.067500000007
761	1799418.73400001	245489.5505	126405.145499999	102742.0365	220565.545000002	151580.8095	225114.128499999	121840.4185	231308.48	171421.460499998	73062.0164999985	167934.8105	123099.828499999	199181.749	762816.698000006	201545.551499999	234118.243499998	96407.1080000005	125213.851	170714.128999999
763	839123.012500007	118796.896	159011.934	151162.813499999	160691.46	92841.771499999	232858.54	192339.098	196451.730999999	130944.903000001	150495.305999999	419159.884000001	192622.302000001	69702.6374999983	2879088.6815	73682.9890000015	97253.1555000012	195554.088	214808.091499999	129513.107999999
764	214529.352999999	212247.172499999	193210.1855	298948.091500002	252620.238000001	171952.788499999	294164.6705	197324.926	314958.764000003	241487.6585	108791.847	158601.402499998	231727.964	188193.069500002	1130392.3835	0	0	188183.438	37955.0694999995	115367.344
766	242790.819499999	82277.2714999994	136150.075500001	65783.2975000011	107579.103000001	51718.4864999998	104799.501	35075.0499999993	34013.7580000001	64150.9675000005	127950.1105	112082.795	327702.8115	69038.9749999996	498018.667999998	105501.671999999	35027.2634999995	50456.3444999994	36579.864	48894.6394999988
767	1146389.722	89812.5219999979	145767.972	83813.5935000006	114691.806000001	229622.0535	354978.282999999	132661.646499997	272600.367500001	108144.5885	158455.457000001	52205.4580000008	143900.310999999	141392.007000002	871131.9885	86857.3425000006	61673.6225000013	352627.184500001	157524.385999999	179833.153999999
768	186621.846499995	546123.857999999	177301.3375	186046.6965	357366.010999999	123287.530500002	30635.9560000005	286436.264	627270.848	193833.158499999	261998.883500001	77551.2015000004	423200.844500001	56623.3400000012	691674.313500002	176635.1235	199426.886000001	157577.278499999	443786.741999999	186750.0245
770	4516.03649999999	0	1615.42	0	2924.36750000001	6052.473	2719.75999999999	826.011500000001	204.124999999998	0	243.913	0	2218.94600000001	0	0	179.355	13195.9635	1437.2885	273.503999999999	0
771	6076.69499999998	636.726500000002	2576.497	347.361999999996	4223.95600000001	8318.125	3988.28649999999	2436.537	0	305.277499999999	291.297000000002	230.887499999999	2902.97950000002	290.495999999999	0	301.919999999999	14079.72	3263.0415	535.612	1758.106
772	1054967.158	81567.7440000005	248406.323	96040.678500001	39776.0335000004	78892.4074999992	81402.364999999	98215.2585000001	84681.7654999989	95343.1634999989	167503.9765	126608.233500001	159203.935499999	60216.47	2176452.12	157899.005999999	164339.906999999	113753.173500002	133917.4475	113714.201
773	551123.225999999	151126.246500001	186204.357999999	64970.4574999994	71701.7154999992	47824.9540000004	102924.871500001	117446.5855	142530.095	66691.5839999998	216904.615999999	153161.003999999	177362.932	116495.7125	1034017.785	120313.410499999	234576.209	115697.658499999	164626.538	78810.3235000003
774	198386.1925	105375.9475	62391.5900000008	98006.4534999999	71467.6225000016	105390.733999999	33728.1525000002	93817.9635000003	110325.237500001	47353.6234999994	80523.6234999999	31004.8269999984	33629.2230000003	64330.5119999995	459227.1545	48137.2085000003	108605.4025	130620.3595	170592.1125	71863.4990000008
775	1315629.6565	155320.927500001	92639.7265000006	149370.621499999	87166.1320000021	289446.440999999	89452.5745000005	82732.1369999994	302770.4585	87000.8085000002	83022.2940000004	158035.991	90065.2205000005	130050.721500001	297542.600499998	92052.1504999992	147094.8045	190460.463999999	154198.168000002	146103.3965
776	104434.374000001	96089.4364999993	165530.929	89317.7320000006	76305.4950000003	68344.4514999988	78208.4294999982	76257.268	108049.782	86964.4954999998	108123.2595	129185.0885	78781.7504999998	31537.5979999998	175533.895499999	81151.4695000001	246611.459	94648.7310000005	82680.1119999993	82960.0450000002
777	218311.255500001	262608.622000002	160288.151	160326.062499999	133340.326000003	192957.090499999	116963.235000001	247265.5125	265869.435	358791.705000001	185920.365000001	286627.543	197807.969	253135.730999998	440190.810499996	259244.842999999	257539.184000001	563659.0365	211146.784499998	190281.637499999
778	0	0	0	0	514.259	234.448499999998	0	242.646000000002	242.424000000001	518.513499999997	251.713000000002	222.156000000002	242.276	230.4645	0	378.031499999999	215.621999999999	182.150999999998	299.296500000003	258.330000000002
779	1609.17100000001	2225.76200000004	2998.18499999996	2989.20699999997	1866.82099999997	6393.34349999998	3859.08000000003	4660.548	2678.04899999995	7241.65799999998	6251.93199999994	1929.61499999996	5665.19349999999	1999.3875	1788.145	4225.86	2041.57100000001	3745.64700000001	2013.50999999998	2874.64500000005
780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089.2465	0	0	0	0	0
782	0	0	0	0	0	0	0	0	0	0	0	1376.61900000001	0	0	0	0	0	0	0	0
783	2863.52550000001	7325.87450000005	3227.84500000002	2567.98099999998	5917.56999999999	6240.15800000001	2971.70350000003	2480.63999999997	5421.68150000008	3388.84649999998	5533.17299999997	2416.54850000001	5627.58550000003	3078.74149999997	2949.30000000002	5581.31750000002	4952.22250000001	3043.88999999994	2506.35199999997	7390.46000000003
784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	0	2169.6875	0	0	0	0	0	2036.19750000002	2219.98400000006	0	0	2724.74300000003	0	0	0	0	0	1974.44400000001	2334.43149999999	0
787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	0	2982.25049999998	3409.12	0	2890.05900000004	0	3033.63100000005	2821.23750000003	3093.16199999994	0	2929.33499999999	0	0	6426.5955000001	0	3115.05000000003	0	5248.73300000005	3691.51050000007	0
790	0	235.943999999999	0	0	0	234.448499999998	0	502.656000000001	242.424000000001	245.700000000001	0	240.859499999997	0	230.4645	0	0	0	0	242.202000000001	0
791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
