row ID	s2_BE6_01_51119.mzXML Peak area	s97_BG2_01_51481.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s45_BA7_01_51160.mzXML Peak area	s50_BG5_01_51487.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s58_BD10_01_51248.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s70_BC2_01_51061.mzXML Peak area	s75_BE11_01_51277.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s80_BC12_01_51222.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s85_BB10_01_51052.mzXML Peak area	s5_BC6_01_51069.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s100_rerun_BA6_01_51158.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s88_BD7_01_51242.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s93_BE3_01_51259.mzXML Peak area	s10_BE10_01_51275.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s15_BA3_01_51149.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s110_rerun_BB12_01_51140.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s20_BD8_01_51244.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s25_BE7_01_51121.mzXML Peak area	s30_BB2_01_51174.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s35_BA7_01_51021.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area	s40_BE8_01_51123.mzXML Peak area
165	5421.51849999995	189.602000000001	0	9137.52250000004	0	0	0	6098.08300000017	0	9611.07000000004	40143.8929999996	35484.761	8164.89499999997	5289.07249999996	6083.38249999971	9730.42000000006	1931.92499999997	16631.4520000001	0	0	26536.0330000001	16020.57	6109.48349999994	11715.4114999994	0	14322.253	336.810000000005	19151.9855000003	12086.462	0	11695.6274999997	22929.9865000001	9595.93050000005	5976.85500000012	0	15984.9205000001	1432.8125	9339.1200000006	4725.76800000013	8572.47200000004
167	19994.3755000001	46642.4525000002	37793.912	31185.1809999999	52962.3280000002	6292.78650000001	13645.8035	11957.4930000001	18861.1305	10334.5674999999	12589.2765000001	5928.24000000002	11274.9634999999	96653.1699999998	13748.608	11701.604	53686.8334999999	5855.90849999987	38032.7635000005	38452.9389999999	15739.6030000001	26178.3244999999	31437.24	27087.051	30287.3865000001	38126.0879999997	28994.1585	21591.6800000002	41055.8509999997	13491.6184999998	56036.4880000002	49490.4274999998	16632.1464999999	22960.4860000002	49223.0564999998	29764.0330000001	26205.9525	29787.1865000001	30216.0225000001	23136.2979999999
170	412220.924999998	207.9625	332.513999999999	1993527.9635	5479725.01500006	1272733.54050001	4628045.18000004	1203416.6955	4640109.32950003	1622164.92	2586498.82949998	4196054	2908499.45099998	644777.049999998	5735633.84000003	2921399.34549998	2944765.01649998	1929737.28000001	3580348.9785	0	0	2189568.81950002	2916541.93749997	2899791.0605	1516686.54200001	4043933.65400001	4451218.11500001	3182182.88900001	0	0	2421869.4455	1951374.82499999	1626517.58099999	4658935.38900002	3300841.30150001	2560571.83700002	2852782.04950003	6462361.74550003	3832517.856	2566345.019
171	343272.474499999	320.189999999998	276.7375	1096564.4505	1007037.624	16086269.4395	1954106.7265	2418058.063	1956515.054	799617.538	603047.502500001	1362772.2115	5287776.559	4646390.3035	3723208.5505	789376.767999999	1123447.458	369300.656499999	1458344.897	0	529.486999999998	1717086.161	3821135.76950001	4614408.85599999	5694378.767	1126040.4685	199344.3735	1512374.2015	0	255.528000000001	2426999.60199999	405763.579999999	598332.637000001	2915091.625	1425096.3535	1707036.245	283953.8865	3529062.45950001	2390904.0075	1859190.902
172	25787.0959999998	0	252.098	60175.6819999999	79365.5669999995	67626.5635000001	97981.8815000006	112216.725	85655.2964999992	34947.3119999998	152451.765500001	81424.5545	104570.6985	303704.9725	136011.813999999	37685.0519999999	45000.3305	38894.0170000001	86627.1919999997	0	328.000000000001	58854.4235000002	158718.0435	109902.419	108707.8075	33125.5105	24106.205	50143.5234999999	331.194000000001	0	50682.2969999999	22121.3689999999	26369.4255	146065.78	70414.83	52727.9520000002	48001.5940000001	129012.6665	98575.8110000005	90572.4685
173	133162.499999999	378.262500000001	366.800000000001	630777.937000002	1597143.0635	347581.242000001	1593915.28499999	446991.194500001	1555259.805	542971.071999999	857388.140500003	1479439.5085	983384.527999998	6783871.222	1951382.666	938415.247500001	915928.688999993	567694.152500001	1275500.659	0	304.295999999996	770148.851999996	1062186.7905	1029541.59049999	524248.906000001	1261314.15	868393.790500001	1119039.8575	0	247.715500000003	859544.673999999	599979.1515	513245.149999999	1647997.197	1069616.9765	884620.782500002	753776.830000004	2408182.29049999	1276614.36800001	883878.782500001
174	540534.7075	776429.924	585503.473	368216.803	389451.038	551275.2515	367334.5685	409801.787	274768.8115	231628.5315	19964.5135	19395.3875	255528.3735	1208807.979	244374.17	279905.1485	448371.7195	11099.501	301020.295	252332.424	203386.7755	273645.53	331957.972	252157.372	129052.669	129467.306	436350.545	372660.8635	976902.089	301173.2465	547510.807	681617.575	339379.5505	453960.8195	229304.3315	167235.339	368695.685	345645.4485	405647.396	314293.3765
175	401784.4365	0	0	0	0	183.512	0	0	0	452.304000000002	0	176.796	0	0	246598.059500001	156517.440500001	166.413	235.655999999999	242.497999999999	380.016000000001	354.430499999999	71817.5754999999	67363.2254999999	0	137702.924	142015.7205	327538.935999998	262725.494	1302.662	242.35	0	0	171655.485500001	473953.355500002	0	0	0	0	25289.0540000001	29087.9665
176	257046.991999998	539347.504000002	517803.8675	106383.031	81798.7219999999	47434.6464999998	37251.2290000003	15954.677	42856.9915000003	35704.335	82632.8764999994	87410.0330000003	26380.9614999998	249289.819000001	20621.7154999998	52476.5400000002	639943.072999999	50107.4739999999	93598.7060000001	42159.7475000001	112098.1915	40426.12	45751.2035000002	6394.14700000005	160856.326999999	208278.566999998	68359.2055	75530.0424999997	163175.272999999	34662.5749999999	210031.216999998	51753.5235000005	77245.7765000001	187129.872499999	36131.5055000004	10800.2625000001	51063.2825000002	81699.4009999998	66474.7620000005	29770.5180000001
177	53854.9129999997	319440.700000002	233179.780000002	113454.609499999	163848.802	107756.212500001	48966.1615000005	22726.8680000001	53232.6910000007	25142.1684999999	56948.5674999995	53705.2674999994	25320.424	271099.395999999	6421.30600000007	19431.4954999999	159235.563000001	33773.3465000003	102494.857500001	83496.8265000003	34506.9789999999	58104.9770000005	37311.8875000002	13441.8355000001	69978.0104999996	150349.742000001	8200.74149999994	5482.06949999996	171821.268500001	41137.0724999999	101640.679500001	233237.478500001	147003.376	257282.170500002	41022.2835	13416.1665	39332.9199999998	86528.4684999994	42172.7145000003	17693.5264999999
178	76543.5845000003	0	0	114372.4825	151532.8145	3814475.11800001	191853.956000001	385652.685	138064.4795	74725.4734999998	19883.9825	115188.248	527722.412500001	360984.0655	242081.537	52992.39	91146.5589999999	50028.559	107494.647	181.873499999998	0	178490.587	456441.0945	567161.924500001	889366.673500001	72679.7125000003	24264.606	68849.7695000001	0	170.508	211396.045	43665.2534999999	58773.7099999999	213038.4765	256866.009	174345.689	43552.54	196736.0005	212790.715	147180.14
179	267438.2635	627737.859	430378.787	211218.262	217027.3715	325975.8955	184603.5225	229.39	224730.242	0	0	0	0	1423962.0585	261.2	153648.728	827.4425	0	164926.2405	261383.4455	170409.747	165516.9245	225501.3225	208434.13	709.9035	90214.6295	189285.5115	0	476657.342	178292.2585	285073.2415	234503.57	518.6345	234047.126	190840.2995	0	222176.7825	244057.296	229478.5065	172505.0585
180	358360.32	539615.8005	688629.643499999	193627.231	220671.8925	119450.764	75775.904	225447.24	125629.495	102583.0265	0	94012.1474999999	171076.399	1802625.29	81421.947	105358.134	208663.452	69068.5009999999	137669.0025	188066.735	119867.0465	183937.042	276661.4765	129344.852	64245.244	83687.259	226668.215	149798.173	334293.8205	121079.737	213989.955	214648.9425	145459.358	345826.195	121522.3685	86218.906	168046.0965	175323.975	241764.419	245588.686
181	121390.578499999	147900.482	131450.063	52566.0385000002	87869.3360000005	29326.6804999998	17286.4160000001	9596.25	20954.4160000002	18102.813	40253.7099999997	38311.8440000001	8465.64400000011	24735.8885	10253.0034999999	23040.5810000001	282695.096499999	20056.012	45224.343	120328.272	63975.5089999997	22231.34	23083.7825000001	3779.65550000002	76135.8229999994	127676.1615	31426.563	34971.7584999998	72013.3254999996	14832.8745	91398.3699999989	155143.023999999	69956.7794999996	49837.2469999996	19123.7010000002	4626.88350000005	24630.6820000001	37969.5284999999	15544.9089999998	6038.85400000001
182	194707.882	336790.464500001	240523.377	0	0	51285.328	0	22134.6045	0	0	13228.3244999999	19522.1290000002	212747.516	1730579.656	0	0	111154.897	0	22768.2000000001	0	0	53012.6905	33537.117	0	55354.8385	0	24579.8880000001	47426.2885	122511.758	0	196708.267	162489.682	113470.9765	225609.756	0	0	261922.559	251793.807	0	0
183	69262.9960000002	0	0	139789.694	92616.251	379364.582500001	104302.152	199076.915	302240.075	84732.8040000004	38939.4215	67115.149	108382.758	413266.2895	127467.5295	39608.042	136815.0675	31456.4460000001	74578.9795000002	96116.0010000005	50414.3544999998	241478.4565	185444.006	244009.496	409133.452499998	107927.0885	37280.6115000001	113468.562	197033.931500001	56881.3835000001	307829.061999999	75595.3275	42074.6435	195510.3445	56392.7544999999	81583.8299999999	54211.3435	80621.6144999999	101137.2735	76372.3764999998
184	162561.274	301786.015	307095.572500001	128086.464	147446.67	262948.428500001	150078.937	177662.1555	132417.383	93201.9434999997	63613.479	82685.1850000002	137733.489	1310243.812	109099.972	106684.6755	103526.101	62128.9835000002	131537.951	151887.2285	120281.6965	153569.692	168836.187	182811.449	156195.2645	144768.085	147686.044	109944.979	268904.101	104956.9655	141735.553	118525.9115	87197.9690000001	146034.8545	150787.4625	106004.5525	143780.564	125961.5095	152221.4255	146871.6405
185	475716.391000002	1303.93200000004	1389.44799999999	867482.897000003	1539677.32400001	70094.1404999998	223043.772000001	13269.1610000001	1805076.501	0	8681.18400000001	17266.579	1010492.3565	0	138330.074000001	13993.087	1246233.009	151683.3065	127117.768	3959064.85700001	637590.086499997	734814.906000001	4309899.724	7325.27749999988	531611.926000002	2183057.3445	3947.33299999999	33302.7354999994	515104.794499999	2684.76950000002	4662.111	2492175.481	36834.5140000005	150443.944000002	0	36905.4990000002	1358087.03849999	0	394204.429499998	2647266.727
186	133954.268499999	0	456111.127000005	471022.335	561413.027000001	0	190437.315	312272.347499999	263820.698500002	259643.976	184641.234500002	441973.565999998	424046.977999998	252088.030499998	195844.030500001	126454.303499999	241166.566500001	122948.331999998	482378.922499999	501013.520000001	186733.5835	271714.444500003	135687.894499997	145203.299	0	266131.792000001	192248.078499999	449371.262500001	122090.122500001	472465.429999999	499866.611499999	516666.829500004	514271.223500002	181313.077	478741.165000001	257544.734000002	125779.1115	497787.392500001	121647.754	194451.061
187	648942.208499997	3108.412	3501.91250000009	794478.891	0	57501.5429999999	311479.368500001	6443.94700000008	0	67628.5910000003	4554.89100000003	30226.7089999998	241413.852499997	89387.4479999994	78928.9480000006	5637.27600000002	306467.3755	97832.0019999997	64110.0830000001	0	988780.540999999	197858.2105	0	8001.25900000003	489151.638999997	480783.513500001	1896.418	32986.5710000002	233469.954000003	2166.15099999995	6214.18950000001	0	81813.0125000007	410766.990500002	0	13590.7740000001	0	307427.1725	144539.914000002	0
188	209312.136499996	1054546.912	563573.858499995	401224.886000002	140068.824000002	874058.607000003	948257.013	915806.387500002	353620.262500003	256600.9405	121054.525999998	425198.842000001	74891.9315000026	398217.703499998	546264.463000001	394251.253499999	186466.6555	133335.884999999	138120.787499997	553121.413500001	938670.947	286427.910000001	133165.425000001	288684.856000002	76919.225999998	356964.451499999	632647.520999996	204972.225000002	383146.917500001	452026.855000001	205944.836000001	201990.099499998	0	344955.614	114771.978999998	198166.216499998	446588.0585	1048478.8865	132090.955999998	254997.507000002
189	481279.239	484295.299499997	930515.5265	184169.028500001	128813.258500001	900434.731500001	213716.127999999	137844.786999999	212018.693500001	98395.6459999994	83558.5870000033	123211.01	201540.375499999	331115.593000001	181342.470500002	139954.355999997	177940.198499999	0	530945.770999999	178385.523000002	365841.832	269487.477499998	97887.1634999976	264842.922500002	66220.5270000027	85913.7325000016	99279.4560000003	245429.446499999	348177.2425	216229.602	249783.663000003	93035.3159999976	315560.877499999	239277.2515	124904.101999999	186181.534999999	0	202807.204499999	181774.692	355398.652999999
190	0	0	0	581183.348499999	372013.221499999	0	0	16427.7189999998	688624.738000002	16244.5200000001	2148.50949999998	11115.0614999999	322315.125000004	0	0	5248.37800000007	0	76925.6634999993	27802.2379999996	2380121.54	106612.167499998	163287.346	3147956.3245	2570.16649999995	1237510.123	1292044.4375	2447.59250000004	4988.08400000005	1266922.596	1036.79600000003	2931.44050000007	1777530.148	192890.876	0	1358886.5185	2445.10549999996	950422.473499999	0	0	1272129.386
191	3859.52099999999	195.78	167.025	25496.7820000001	122015.249	20048.598	144391.3525	7368.70250000001	120191.169999999	30559.6379999999	35335.1095	152654.8735	24224.3865000001	1418650.0585	147962.279	84932.9119999999	70220.0000000003	58803.6025	99848.2919999997	0	0	26831.1330000001	27483.9084999999	8938.66949999999	8584.34500000002	90937.7764999999	171893.5075	110608.5055	454.237999999998	230.958000000001	19359.4624999999	56222.3259999999	40158.7775	138089.794	66068.2854999999	29171.641	130384.432	205254.4695	82639.1380000001	63205.2175000003
192	185348.469000001	1068175.23099999	201018.432999994	94404.3440000014	130660.147000002	98185.2024999953	340340.8485	202296.227999999	183328.856999998	135430.9645	329044.9995	0	295084.071499998	0	218195.740499998	85085.4799999992	360891.8895	81670.412499999	173896.926499999	136720.501500001	390516.029999999	471418.082499999	187642.221000002	140866.3415	1270718.0765	0	274596.115999998	0	93790.5629999983	497315.308000002	90519.4789999991	87317.532999998	90806.0009999987	84996.2489999991	165134.886499999	295557.589999997	311372.912000002	424818.400500005	0	114146.974499999
193	1413550.7255	0	1833.48149999998	1131939.7455	0	0	0	31706.8190000001	905510.657499999	33562.2840000003	2051.64000000004	7968.30050000001	699905.2325	242206.4055	271632.888499998	2174.73900000004	360942.5675	240511.046	17400.524	0	398922.096500001	252308.810500001	1665856.69899999	2508.74250000005	848251.291499998	174664.868500001	4006.11349999997	1802.8875	582993.558499999	1061.74799999999	5000.05550000004	1819157.4275	201075.698499998	854613.144	1136723.2765	2130.56550000003	272743.761999999	234482.433	162502.586999999	0
194	26825.0890000002	137530.681	99126.8625000005	141905.227999999	56064.2909999995	0	1939.55799999999	33594.4595	13744.761	18761.645	41930.7785000001	41504.689	44619.2190000002	194581.492500002	0	0	3768.00400000005	0	0	19384.253	8578.52550000005	41511.0589999999	52806.2359999999	12168.842	80313.4295000003	42229.9330000003	0	0	0	0	45755.8915000001	33047.0955	78633.5170000004	150455.7915	1634.1325	0	0	0	1550.74499999999	0
197	97143.3304999995	264244.147500001	246638.078000003	97373.266999999	126163.1895	268554.0465	96870.8069999998	204943.021000001	167359.584	65853.3619999996	63782.2079999994	121132.841000001	190197.726999997	95865.2739999999	62393.1629999994	205870.586999998	88339.4529999991	63413.3289999979	63605.7975	100130.676	60301.9174999991	103201.001000001	164947.7185	103670.239999998	191376.45	97500.3105000011	65562.091500001	63418.1124999999	118441.662000001	206378.747999998	61736.999499999	196812.347000001	165271.4705	95091.7005000008	90815.9399999985	130262.989499999	92328.5870000014	135832.993500002	60995.7434999998	95180.7090000002
198	486034.4345	745469.885000001	590321.661500003	32326.0399999997	34019.3400000021	500336.177000001	249341.946500001	471974.779499999	587244.999500002	242997.720500001	217719.281	30419.3610000003	419712.899999998	242310.0295	124378.348999999	273608.479	456203.3935	253126.394499999	217944.752000002	741770.897	91882.0064999991	252193.273500001	162031.655999998	238444.609999999	423865.631499999	33522.4199999997	247491.8075	395980.265999998	115967.137000001	31446.1800000019	487941.046	385849.635999997	34098.3120000003	274887.528000002	173983.835999998	397650.2565	379597.725000001	33391.4490000007	280180.460999999	311296.901500001
200	61720.2424999999	347308.199	375081.93	151900.933000001	389591.689500001	505476.456	63093.5875000017	384947.342499999	217109.827500001	404643.6505	386397.090499999	81966.8050000005	36366.6105000004	203817.4275	412256.441499998	62921.749500001	82576.2209999985	376380.161	222110.662499997	120532.596500001	85685.8535000011	161821.5175	154563.7885	138142.667999998	71559.5299999998	284019.375000001	87317.808	123495.791500001	86391.7265000001	361269.185999998	98664.9739999998	63585.4335000016	178350.732999998	366212.525499999	276998.828500001	385770.312	83956.7179999994	194820.108999999	356980.656999998	279067.837500002
201	56489.4244999988	36589.4054999987	425905.793500001	57795.6994999998	159572.9965	105724.154500002	83431.3725000012	172550.8755	145845.4255	106340.7505	0	74254.8940000005	391125.134	110511.310000001	52432.4579999996	302281.8965	173402.443499999	136394.3875	58642.1075	84426.9939999988	49598.4680000004	292150.439500001	57292.9115000011	153500.2415	407908.140000001	196981.840000001	366208.1435	54843.3955000009	182969.809	83727.6764999994	167918.387500001	55219.8210000014	356147.858	111976.242499999	165366.4495	116442.4875	178989.997499999	178826.323	128458.152500001	82886.9605000008
204	100673.371	40513.8870000013	79617.0179999991	57025.879	71268.8734999993	79885.8450000009	47133.7680000004	75505.3064999992	48544.4515000002	23816.1065000004	47295.6279999993	0	37393.9910000013	99511.7730000004	96494.0515000011	75035.7409999985	68235.2539999999	48768.9620000001	152220.285	76520.3460000007	47180.0424999997	230776.133499998	52204.5169999987	75029.9015000001	38397.064999999	53997.9695000007	98819.4040000009	76948.6235000007	69464.6184999998	170262.446999998	70048.2219999993	75627.2854999998	262051.751999999	50451.1700000001	116386.533	122653.472499999	219322.975999999	157489.627499999	76063.9659999991	52815.517
206	288772.407500001	255462.772500002	289399.050500001	173995.0645	266251.187	296568.0215	111608.436499999	247688.3125	136084.039	90061.5900000012	151871.404000001	21967.4960000002	206911.483000001	66167.7574999994	89120.3434999991	240249.487999999	22707.9029999997	23430.3809999992	68180.0270000003	22954.2390000007	129515.269999999	24304.1149999999	272970.4825	237503.820999999	212908.037	68235.1524999994	196728.2975	135499.9285	273651.5175	153656.800500001	288045.849499999	225892.134500001	46210.2200000019	265459.2305	227141.464	221745.178500002	46692.5910000003	115512.376000001	47323.8669999998	23358.9999999997
207	108987.227500001	98929.5840000015	94476.1015000009	45194.5605000001	137693.016999999	173401.4765	111434.178999999	155231.144000001	68327.4245000005	42927.5790000011	44777.4095000002	60028.5199999998	166000.472	23165.6219999997	129459.45	153912.965499999	43854.9929999998	70774.8199999993	111766.683500001	46543.6400000001	108092.016	46207.3454999998	88559.4769999997	23148.2879999993	124351.5275	69026.0765000008	70570.3915000015	88220.4134999999	84182.6090000005	21985.4399999999	42845.6359999993	108865.3535	139870.777500001	67870.0300000006	65979.0879999989	66080.3269999998	44077.0604999999	68588.0455000007	45439.1419999998	66599.7515000001
208	44905.1169999997	237617.4295	236565.295	129135.5475	44023.8879999994	208715.735500001	126087.24	219800.206000001	65238.5540000008	147147.2455	21880.0599999998	21125.9860000002	154133.963499999	22318.9440000001	211236.337499999	259474.283	21532.7435000008	22332.7724999992	154654.783000001	67909.5380000002	85408.3290000013	285384.202	153086.014	228628.3585	247822.628999999	63421.4904999993	211154.263	146438.406999998	221645.167	22400.9300000011	245850.910999999	109046.782	279412.4655	45388.7605000004	189335.940500001	167686.011	21765.6949999996	158063.736	61925.2850000014	45568.9410000003
209	11910.7735	26686.4879999993	18232.1719999995	28301.397	14560.8760000001	13602.1559999999	8571.04249999993	20298.9149999997	22078.0979999993	14726.857	30114.644	10731.3569999998	23675.6520000005	477075.798499998	7439.61099999997	5597.47850000002	10637.1100000001	17303.2745	23760.9995	14936.0325	15628.5750000001	31147.3825000002	12475.4799999999	25760.1629999993	39697.1575000001	14048.952	23153.1815000001	22036.5929999999	27389.7029999999	4638.189	173185.099500002	119872.9475	34736.1455	52163.6875	10924.0399999999	18716.5679999999	15077.762	13224.3065000001	19455.3199999998	17530.7630000003
210	181385.607999999	182464.028000001	148097.591000002	128155.004999999	43402.5374999997	162678.551	102598.187999999	79793.4175000004	42491.6865000001	179286.5635	84948.4305000001	96125.1140000001	0	39559.3394999997	42423.5999999996	21737.4240000008	63038.9460000005	158205.9045	43059.0195	62825.3400000001	164246.330499999	185902.850500002	88378.1624999997	44492.0445000001	183528.2525	107757.504499999	44203.2405000007	157338.695499999	142921.6105	66142.4900000003	169677.216499999	41461.7924999998	139034.5345	43398.9779999995	162992.890500001	64882.255000001	81454.9809999996	43301.4375000009	87856.0500000001	42948.2955000013
211	2280.52499999999	59646.7314999999	34293.0265000002	536.763499999997	1435.96899999999	2697.8745	1160.88649999999	834.394999999988	780.37199999999	3958.03750000002	2708.88550000002	4288.40200000003	84301.5290000005	615597.344499998	1115.75199999999	1110.489	1047989.0485	451.398000000005	237.800000000001	7155.28600000006	8007.49200000005	3607.133	2417.86800000001	1042.492	16443.188	19787.7375000001	2150.86349999999	2169.84399999998	3302.21299999999	1048.10200000001	5552.53950000003	5527.187	6084.02900000011	15538.8869999998	1244.12000000001	1172.50950000002	933.650499999993	640.696000000001	5680.67050000003	4432.57450000003
213	135775.837	231366.880499999	75254.3294999998	87376.676	18498.3800000011	229753.304500001	17801.0835000003	272700.251999999	18413.9979999996	35744.2004999994	34266.7400000001	98186.0834999994	329223.488500002	33771.3660000007	66352.6674999999	219168.216	113255.905	91369.0454999999	118208.928	89961.7244999999	80157.8255000006	53838.7810000004	18620.0564999994	164256.807000001	113768.273999999	184561.412	164756.0845	182898.425	133334.3065	68061.707	100430.103	18014.8139999996	176903.4875	17610.3914999996	35871.7145000003	17665.0110000004	36250.8350000002	141603.197999998	17763.532500001	37093.8255000007
