row ID	s1_BD6_01_51095.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
468	45345.8205000001	163590.243500001	50811.2615000003	29327.8635000007	49561.9260000005	40299.2264999996	79439.7975000001	18955.9014999993	31212.4545000004	21544.1510000001	20652.1364999996	228990.732500001	67561.7165	59762.5989999999	64606.8894999993	56207.4980000001	28783.1820000003	41148.5024999999	27980.3959999999	28227.1309999996	31435.8939999995	62421.3649999997	48747.2359999999	18507.8590000002	68707.6489999995	23141.7970000005	38250.3645	64643.6949999999	111695.7645	143526.401000001	52518.9690000002	65560.4254999998	27336.7755000004	0	67895.1440000005	25396.1700000002	57882.1519999998	27787.8030000005	42648.2805000006	56946.7805
469	45735.8534999999	29173.4140000009	111870.7735	29532.9250000005	102518.582	115359.936999999	50883.4709999993	67050.0885000003	31813.0440000001	49834.8965000003	68449.3284999996	58761.1050000001	97727.2069999988	49353.5899999995	88837.7530000008	0	0	46575.3309999998	90180.4214999997	28701.6655000001	31610.4109999995	44269.8005000002	27594.646	87160.8734999996	58903.6719999994	23141.7970000005	29410.7369999998	43896.5124999996	57672.9700000016	29693.6640000006	99341.5284999999	121854.025999999	0	99888.3919999997	40499.1950000003	98974.7400000006	0	18806.3435000001	62096.6949999993	40947.7549999999
470	52532.6180000001	109822.611999999	77875.8744999989	29431.7100000001	21934.3524999997	138964.9055	45392.1304999999	32162.2869999996	31248.902000001	32012.5775000005	62779.0590000001	138017.525	41584.9020000009	43686.9310000003	48982.4235000006	150743.352	62693.6344999999	55438.5955000006	60873.5295000002	52152.3834999993	30713.4240000012	108759.177	77438.4640000006	39069.4439999999	84264.4340000003	42305.8190000006	43189.5800000002	42050.0244999998	28651.2579999989	138960.057499999	52898.1654999997	102582.182	69440.4879999994	67251.7400000003	32340.7469999997	75571.9039999999	61920.1349999998	43173.019	65356.2639999997	31093.5389999995
471	45456.5294999999	357705.879	43831.4115	364465.065	40664.1084999998	60914.4710000004	56681.0590000001	39441.7574999993	61855.9479999989	39964.4474999997	49280.0724999999	276768.947	30770.2935	20818.578	54986.6265000001	87226.1635000001	31321.9190000001	84796.9315000002	49420.3050000001	28483.7950000003	208740.226999998	56669.4629999995	32912.1199999994	36510.1354999998	47997.0219999998	20406.965	39406.6235000004	70208.3005000001	84047.032999999	139124.265999999	80262.5855000004	41061.2615000002	38204.7034999995	44628.5885000007	31920.9509999991	21897.3925000004	59987.9375000001	50365.5245000003	65356.2639999997	39512.5455000004
472	148207.935499999	86942.7955000016	121441.9715	57813.0745000001	56964.7094999995	82125.9660000003	18605.3235000006	107037.598	30907.7909999986	49834.8965000003	65664.1209999998	30059.8810000003	55307.5759999991	103471.136	155738.8315	95830.8329999992	102200.8485	92542.1969999995	80274.5250000003	93584.9675000002	122459.523000001	90543.296	27594.646	77444.5124999996	77107.2050000007	54568.9150000004	134967.622	138148.5495	29773.6774999997	87982.4029999998	120612.322	100160.066499999	94537.8214999999	91498.9159999992	112261.2285	93441.1610000013	0	130411.7805	86918.174	0
473	118420.063999999	58455.9945000011	52738.5014999996	58043.3649999994	107615.5785	121683.8735	57020.6429999999	99679.7665	61566.4284999996	151472.542500001	148079.856499999	28708.7240000002	72157.0479999999	47032.5574999994	46159.8420000008	70417.6950000002	145094.267500001	76422.486	95408.1159999997	98799.5845000002	89352.9349999981	108931.295500001	146769.329	93521.4695000007	173811.857000001	129216.7835	53922.9400000002	31492.1640000001	569723.112	88549.8239999998	112887.854000001	135434.165	136336.2925	180368.04	67080.8395000002	112781.1995	57838.3770000001	99895.1700000001	52577.1509999998	65277.2954999997
474	86728.6920000003	29063.9144999992	42067.4579999992	29565.038499999	55390.7700000005	59681.3544999998	89941.8284999991	21374.5069999995	61629.7120000014	56220.9909999999	99105.7009999995	57843.8550000004	74370.9624999999	21985.5405000001	23010.462	30783.2234999998	52465.5465000004	61271.0129999998	0	54795.6245000001	60757.3040000013	64353.3444999993	52916.2320000001	40495.2900000006	61585.8684999998	88253.1220000002	71616.8909999999	23816.9999999991	429393.0265	308562.084	52066.8044999992	80251.3365000004	28661.2624999998	105782.885	19637.0185000002	87868.2040000006	43478.4285000002	42372.6159999998	106027.790499999	52958.0815
475	20895.9600000005	28187.1919999988	88955.4849999997	221807.7655	67676.6894999995	33476.2119999996	105232.2795	21956.0805000004	59550.6519999998	0	51669.8599999997	135785.064	52126.5334999999	32315.0750000005	18053.606	79126.1234999997	48632.6970000001	74106.4985000001	20041.0785000003	57200.4864999999	61879.0600000001	36457.3969999998	51368.0520000001	26294.2540000001	49149.1604999995	112441.796	26065.3919999996	29874.538	86485.9589999991	29632.3529999989	71898.4245000003	32820.4285000005	21438.4725000005	0	58963.5790000009	73815.6525000001	57409.2340000004	37424.5120000006	74259.9519999999	37469.5019999999
476	51037.4849999998	28187.3170000003	55472.3989999998	55999.9079999999	82106.9839999988	61148.9095000003	77324.2915	52005.0914999999	58999.7140000007	59927.601	81400.9160000009	135266.389999999	40250.5855000002	21702.0750000004	73835.5499999997	49042.1129999998	42932.3540000001	76572.6844999998	39120.142	125749.2025	90046.8870000005	69400.2219999994	21215.2940000005	49365.5749999999	111408.537	40297.8020000001	30092.5955000005	59184.8369999998	135857.976499999	221601.141	88314.3745000002	96903.8265	59955.0665	0	47891.7879999998	51118.9629999999	19632.4254999999	21628.1830000003	73765.813	58037.5100000004
477	52203.3565000002	25307.1714999993	83309.0084999995	76063.5264999994	67045.7379999993	73498.3845000001	66034.2254999992	30909.5970000006	82492.2700000011	23832.6450000006	33749.2360000002	25291.3640000004	41866.6479999995	78989.0820000001	29101.2374999993	51362.5325	33214.6825000002	65619.6749999997	74960.7325000001	63598.2720000001	53932.1199999991	71587.8769999997	63696.8354999998	40795.3569999996	51879.1269999994	86534.1785000006	42833.4669999999	61762.9519999996	49611.6490000004	25134.9149999991	30571.0484999994	41633.8189999995	39907.1379999998	79873.3625000006	40940.3785000004	42129.7365000002	51918.2605000002	39479.1060000006	141202.472000001	21337.7424999993
478	46946.6479999993	146792.677000001	30823.4459999999	194593.358500001	49858.1454999996	41482.2674999997	34134.8329999994	58752.8065	81028.5950000009	91278.9469999995	61483.3855000004	77980.8675000002	70842.1359999994	21161.0689999996	45400.7790000002	56990.1600000001	30254.1025000001	75696.3024999997	48193.8355000002	19368.2984999995	153529.671	27833.4445000005	51524.2414999999	51396.7895000001	29778.5840000002	37564.7150000001	30871.2224999997	62613.9774999997	50800.0149999997	50894.158	30761.9255000003	76176.6205000006	30611.7794999994	135241.4055	67374.767	39908.0889999997	87116.1244999998	20294.9234999993	72343.4214999998	54140.0785000002
479	69683.3279999998	25841.4640000004	95172.3409999994	168409.725500001	61487.3684999997	59836.7749999995	47545.7425000005	57165.4749999999	26452.4549999999	54715.6265000008	133257.109	290709.625	111601.808	51261.4519999998	34151.6520000007	22426.3000000008	34112.3059999994	71209.3039999998	34037.9040000002	90649.196	26818.0425000012	56833.8554999996	80897.5044999997	68207.8794999996	46842.7294999994	110166.3005	46241.0440000003	78758.5330000004	165476.1605	25353.0794999996	35087.9050000005	72380.3725000002	103797.6415	84588.1440000006	57320.0249999999	154312.057	59213.1740000006	91152.6625	59823.4985000002	29815.4160000004
480	21383.9879999991	51215.45	57753.0399999998	118210.359499999	82353.4835000007	32588.1605000002	96672.037	32547.0135000003	53323.6920000008	43033.3120000002	56159.6185000002	48518.1694999996	21479.1719999996	92997.3759999997	52266.2525000003	74000.2799999999	67012.5945000002	82067.0500000005	54674.9315	54157.5050000006	55569.2880000004	76690.3475000001	47388.1419999995	74772.0870000002	46760.8149999999	109419.439	117887.199	149792.846	455235.139499999	47106.3120000012	65759.9074999995	24247.9634999996	86113.7524999997	45809.8235000007	53817.5689999993	44782.6450000001	63394.2069999996	85971.3999999997	47585.7859999997	64275.5080000002
481	120521.354999999	97764.1495	27448.8389999999	96804.6119999989	174079.829	101385.399999999	102997.986	100032.531	26737.1089999988	46129.8285000004	146708.294499999	25425.7619999996	141219.3685	52718.7324999989	118697.148500001	98928.1694999992	84314.1304999993	18154.3284999991	99273.1244999997	111632.9085	53604.0225000001	103018.882	69224.7359999996	0	59897.7404999998	61427.2899999997	38684.5080000001	94110.3010000014	75235.7059999995	51144.2540000009	64964.2635000017	64742.2775000003	147375.862	55896.5000000004	95141.9299999993	29377.7115000003	96087.9944999998	77287.1574999997	36014.6135	95277.9400000005
482	18409.4400000002	25601.9279999989	48539.1040000001	25727.2470000005	29591.6074999999	48378.7099999997	63738.4630000003	29049.3909999996	78811.0260000002	27873.8075000003	39594.8764999997	26052.3900000005	66551.0814999998	39190.4674999998	25773.8569999994	28061.2179999999	66144.8225000001	30147.0510000004	60225.8270000005	29414.0340000008	26308.0299999995	57003.5924999995	39467.2769999998	23801.513	27796.2059999997	49976.1939999997	19267.4419999998	38272.584	74866.8489999995	25751.8400000002	19755.2744999998	57889.8275000001	26930.7830000004	59458.3590000004	27341.1360000003	20278.4189999997	28062.5474999999	18606.5040000001	62866.6055000001	27922.9145
483	45056.5640000001	23484.8249999989	59176.3845000008	46614.6804999996	37663.8230000004	29765.864	20684.0444999995	18382.0199999992	76198.287499999	26929.2645000003	66872.26	67207.3124999994	66068.5614999998	47167.3704999998	35690.8159999998	18595.4369999998	30399.0375000004	68596.1415000007	17211.4245000004	27671.8925	24805.8500000012	31916.7020000001	36794.1249999998	27970.3040000002	28320.5360000001	39541.1619999999	63118.9105000001	22972.7799999999	23457.2190000007	23343.4575000001	27995.9549999996	51009.1810000001	70734.0974999997	60017.5150000004	29067.529	29372.9465000005	51444.6764999997	37410.2715000006	74708.8785000001	27317.5084999994
484	108189.560999999	163465.861000001	91785.3655000006	46390.1185000002	139294.328499999	75554.6325000001	109527.155499999	109157.384	49933.2120000002	85193.7990000005	108611.100999999	46081.0605000002	103249.7765	87004.0190000002	89376.5440000004	119174.638	106979.94	79692.4545000003	96260.7860000002	54938.8320000001	73310.2630000007	105862.000000001	109060.743000001	115702.071500001	63431.1780000006	60684.6485	0	103716.661	47298.9879999996	46687.9529999992	67034.509499999	21818.3100000001	87080.242	70883.8494999997	71291.0274999994	193012.367999999	40013.8595000001	97468.4730000003	98346.4424999994	122133.11
485	0	14721.9105000001	2080.15399999999	10029.7780000001	23612.5685000001	3761.63799999996	11948.8489999998	4123.78599999993	46075.8540000007	752.813000000006	10378.8945000001	9393.89349999995	8697.18600000006	7014.51150000011	0	884.520000000039	3596.64849999998	1622.29599999999	2302.22799999999	17513.1394999999	5785.60850000012	3958.20900000013	11771.4515000001	0	2598.80149999999	7416.66550000003	0	25227.3880000002	0	19987.6190000001	2595.32850000003	0	1408.19750000001	18058.2620000001	10847.4570000001	2019.43450000004	24428.4645	756.500999999981	0	314.975999999999
486	185473.312999999	218664.5205	148252.2585	0	13869.7255	0	237716.745499999	75197.3464999999	83345.4969999991	5137.37450000019	7542.97099999998	1107.572	108223.996000001	103637.395	7912.61749999988	0	62341.9614999993	100434.4165	1335.38400000002	3138.21749999996	3558.55399999994	40095.3724999994	1010.20799999999	35644.0950000003	52011.0465000001	6302.89249999998	117438.609500001	0	68340.829	46239.9384999999	268908.059999999	25068.4104999995	46403.829	67395.9655000003	233279.842000002	0	81963.9344999997	8098.3195000001	0	1438.67300000001
490	59338.4645000007	48125.7015000009	34157.5029999996	64890.5764999999	47372.2755000004	61970.5049999999	8608.50900000018	14726.3275	32899.7164999994	38681.4384999999	15838.2840000007	29632.0884999996	93711.5989999996	58832.0779999996	16129.5364999998	28651.7139999992	38014.9905000001	66965.5415000005	29865.1385000009	19382.4369999998	47193.9100000004	68664.7470000005	75863.5565000004	66525.0339999995	17119.8945000007	88953.3340000001	54117.0154999999	18641.3829999999	45567.3450000002	47193.7579999993	88510.9095000003	44007.6119999996	41272.4755000001	63483.0249999998	22749.0470000002	20781.421	74651.2709999996	56192.0854999999	32907.5955000004	71873.2515
501	5328.38299999987	55032.1195	6307.84899999997	2862.96250000007	13492.1740000001	253.110000000006	49607.1844999999	30509.2110000001	13438.0115000001	7766.71800000004	5243.37099999998	841.220000000035	938.400000000019	11695.3715000001	8524.58849999983	13018.6425	12622.8624999998	22278.2955000001	586.800000000007	15064.8055000002	218.487000000005	20508.875	15485.8305	12090.2874999999	7432.60799999992	7456.19499999996	20837.3570000005	43300.8540000002	2719.39199999999	59383.8764999998	7369.57949999997	14432.7005	247.151999999991	3149.273	8568.6929999999	11223.2920000003	17337.3864999999	8191.23249999999	61534.5510000016	14677.8099999999
502	2957.57499999998	113851.9345	1943.76399999997	3804.96750000004	4269.08100000003	223.628999999996	20290.6399999999	13366.4405	16426.8655	1054.61999999999	783.644000000003	608.06899999998	363.215999999989	4733.38400000002	1007.11299999998	5216.21049999993	5443.39549999996	6447.97200000007	564.848499999989	7007.34499999993	669.311499999987	6108.95400000003	3971.83200000003	4285.93499999999	4175.82650000002	1096.17699999997	9651.96250000005	17143.7865000002	2795.085	40588.3585	2600.34199999999	7643.75949999986	333.945000000008	0	0	5479.064	4570.30949999994	2091.304	52132.0440000007	6950.82599999994
503	34874.2019999999	74710.7039999997	37981.8189999999	0	112788.05	1740.08699999998	347830.0735	232143.257499998	130617.7525	20375.5724999998	3327.73000000001	3274.81849999997	1771.71799999999	53510.2335000002	1782.69300000004	0	116278.641500001	78537.3439999994	7995.21099999999	0	1867.88949999997	0	0	2390.26850000001	44072.2630000003	28807.0904999998	51705.0529999996	0	59134.6264999997	73042.0769999998	70512.3154999997	140949.6095	1543.91199999999	2678.54499999996	0	0	97532.4435000002	31298.3184999998	0	0
505	18654.9604999998	6875.20800000002	10827.3639999999	3501.50199999996	14291.772	3677.06950000004	22164.7585000003	22527.6229999999	22594.9204999998	20004.9915000001	5933.38650000001	1533.39850000001	15759.626	24217.6989999999	188140.368	23078.5870000002	18170.7610000004	23057.6634999998	1701.201	6633.90900000001	1704.88150000003	29456.1125000003	1426.04549999998	406048.105999995	63367.9544999999	14271.5350000001	32956.4345	19840.4794999999	6683.87099999994	15361.8205	25197.4234999998	17791.3245000001	5348.94300000002	62014.3025000002	35699.4299999998	1319.79750000001	14890.9464999999	3812.00850000008	23604.7964999999	7166.23399999999
506	18241.5749999999	19391.2380000002	15268.4400000001	2794.55900000002	36352.9540000003	1337.13	5304.62349999985	16519.176	21371.425	24892.0360000001	3596.31999999992	2221.34299999996	19974.6545	15613.5875000001	180653.965999991	15919.0379999998	35069.2889999997	15266.109	5422.62250000001	6558.7545	1176.44300000003	7832.00799999984	2796.38950000003	394217.449000008	21486.19	9077.33999999997	15352.4175000001	39313.7104999999	19794.3060000001	15022.2275	19923.3069999999	10948.6460000001	5972.28250000003	27150.3555000003	18352.1645000001	1725.53200000004	9209.48699999994	4630.76899999997	5595.78749999997	6630.272
508	542252.160999996	401545.991499999	562160.065000003	399971.855000001	222720.156000002	471883.962000003	308105.425000001	487513.512000003	132614.391	471865.031499997	581124.839500005	436641.671000004	127461.367999999	220659.633999998	418210.063500003	439520.227000003	468429.273000003	459130.844500002	438118.904499998	361224.321500003	0	139780.487000001	514727.437999999	194951.704999999	483555.156000003	455010.516000004	440552.809500001	453857.432	131607.812	396358.793499998	459566.448500001	444782.587999995	522754.525000001	473054.421499998	575436.683499999	514502.836000001	460198.8245	434790.784499999	486764.445499996	461748.853499997
509	176456.014999999	192708.088	186874.792	173231.888499998	87999.7470000006	161551.986999999	104799.943000002	180001.231500001	12869.9295000001	185776.259499999	62490.538999999	150689.904999999	159145.635	185156.2115	151183.034500001	53436.7905000001	58497.8940000007	91294.6755000014	180199.763499999	153102.919000001	209514.364499997	183028.2585	191633.1685	150897.568500001	89614.8250000012	30347.3399999999	161006.457999999	163640.236	199126.867999999	168035.5245	67582.1759999995	195504.341999998	174897.0665	190218.841499999	174516.3285	61468.5520000005	185067.416	169420.844000001	170316.99	135080.2335
510	115275.534499998	137850.029499999	157139.3895	5132.71700000004	84028.9205000004	891.95099999999	186270.670000001	81897.4319999996	89343.2995000001	108360.0965	8420.50299999996	1379.57500000001	119882.3115	154159.492999999	7734.50449999987	91392.9874999999	133778.340999998	158499.805500001	945.400000000012	7165.89100000008	1759.43350000004	111652.7715	3438.60600000002	87135.5159999999	138802.093	14670.0555000003	157186.371499997	93666.2024999983	74643.6549999999	49058.0284999998	163131.078499999	109385.347999999	86931.8574999999	135108.058500001	150215.190499999	2332.01600000005	123086.721999999	9070.90299999998	115245.9315	1930.66550000004
